Date and Time Downloaded : 04/20/2020 09:58:04 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000000156","156","TUBO RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","ABRA","140100000","TUBO","140126000","POBLACION (MAYABO)","140126005","2814","","","","jordz4215@yahoo.com.ph","","","DONGGA-AS","JORDAN","D.","Municipal Health Officer","","",""
"DOH000000000000174","174","BESAO MUNICIPAL HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","MOUNTAIN PROVINCE","144400000","BESAO","144403000","KIN-IWAY (POB.)","144403015","2618"," "," "," "," "," "," ","DICDICAN","JOY","F.","Municipal Health Officer","","",""
"DOH000000000000248","248","LA PAZ DISTRICT HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","ABRA","140100000","LA PAZ","140108000","POBLACION","140108010","2826","","","","LAPAZ_DISTRICT_HOSPITAL@YAHOO.COM","","","BIGORNIA","CATALINO","B.","Chief of Hospital","With License","","25"
"DOH000000000000255","255","APAYAO PROVINCIAL HOSPITAL","KABUGAO DISTRICT HOSPITAL","","","Infirmary","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","APAYAO","148100000","KABUGAO (Capital)","148104000","POBLACION","148104020","3809","","","","APH_KABUGAO@YAHOO.COM","","","SORIANO-CANONIZADO","MARY ANN","A.","Chief of Hospital","With License","","25"
"DOH000000000000262","262","DENNIS MOLINTAS DISTRICT HOSPITAL","DENNIS MOLINTAS MEMORIAL HOSPITAL","","","Hospital","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BOKOD","141104000","DACLAN","141104004","2605","","","","DMMHBENGUET@GMAIL.COM","","","BESARINO","LUDYLENE","A.","Chief of Hospital","With License","Level 1","10"
"DOH000000000000274","274","BAGUIO GENERAL HOSPITAL AND MEDICAL CENTER","DR. EFRAIM MONTEMAYOR MEMORIAL MEDICAL CENTER","","","Hospital","Government","Department Of Health","","GOVERNOR PACK ROAD","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BAGUIO CITY","141102000","BGH COMPOUND","141102131","2600","+63 744424216","","+63 744423809","","","","RUÑEZ","RICARDO","B.","Chief of Hospital","With License","Level 3","500"
"DOH000000000000320","320","BANGUED CHRISTIAN HOSPITAL","","","","Hospital","Private","","","TORRIJOS STREET","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","ABRA","140100000","BANGUED (Capital)","140101000","ZONE 5 POB. (BO. BARIKIR)","140101028","2800","+63 747528503","+63 747525644","","banguedchristianhospital@yahoo.com.ph","","","FIGUERAS","JULIETA JOY","BENGAS","Medical Director","With License","Level 1","17"
"DOH000000000000321","321","ST. THEODORE'S HOSPITAL","","","","Hospital","Private","","","STAUNTON ROAD","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","MOUNTAIN PROVINCE","144400000","SAGADA","144409000","POBLACION (PATAY)","144409014","2619","","","","STH_TARSUS@YAHOO.COM","","","TANZO","SAMMY","DEE","Chief of Hospital","With License","Level 1","17"
"DOH000000000000349","349","ST. PETER CLAVER HOSPITAL","","","","Hospital","Private","","","#12 GEN. LUNA STREET","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","KALINGA","143200000","CITY OF TABUK (Capital)","143213000","DAGUPAN CENTRO (POB.)","143213029","3800","+63 746275791","","","spch_tabuk@yahoo.com.ph","","","CLAVER","JANE","ABEYA","Chief of Hospital","Without License","",""
"DOH000000000000356","356","DR. PETRONILO V. SEARES SR. MEMORIAL HOSPITAL","","","","Hospital","Private","","","PEÑARRUBIA STREET","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","ABRA","140100000","BANGUED (Capital)","140101000","ZONE 4 POB. (TOWN PROPER)","140101027","2800","+63 747527695","+63 747528350","","petronilo_seares@yahoo.com.ph","","","SEARES","ARISTEO CESAR VOLTAIRE","LIZARDO","Medical Director","With License","Level 1","24"
"DOH000000000000368","368","LEPANTO CONSOLIDATED MINING COMPANY HOSPITAL","","","","Hospital","Private","","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","MANKAYAN","141111000","PACO","141111008","2608","+63 744528102","","","LCMC.HOSPITAL@LEPANTOMINING.COM","","","PATENA","ZERUBABEL","D.","Chief of Hospital","With License","Level 1",""
"DOH000000000000371","371","LUTHERAN HOSPITAL INCORPORATED","LUTHERAN MEDICAL MISSION AND REHABILITATION FOUNDATION INC.","","","Hospital","Private","","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BUGUIAS","141105000","ABATAN","141105001","2607","","","","LUTHERANHOSPITAL@YAHOO.COM.PH","","","LASEGAN","MIRIAM","BAYOG","Chief of Hospital","With License","Level 1","35"
"DOH000000000000849","849","ENGINEER'S HILL DISTRICT HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","ENGINEER'S HILL PROPER","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BAGUIO CITY","141102000","ENGINEERS' HILL","141102035","2600","+63 743042786","","","","","","HORA","NELSON","E.","Other","","",""
"DOH000000000000920","920","LUNA RURAL HEALTH UNIT","LUNA RURAL HEALTH UNIT","","","Rural Health Unit","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","APAYAO","148100000","LUNA","148105000","POBLACION","148105007","3813","","","","","","","VERZOLA","JONAH GRACE","PINZON","Municipal Health Officer","","",""
"DOH000000000000930","930","BAGUIO REPRODUCTIVE HEALTH WELLNESS CENTER","BAGUIO CITY HEALTH OFFICE"," "," ","Hospital","Government","Local Government Unit"," ","LUCBAN T. ALONZO STREET"," ","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BAGUIO CITY","141102000","NEW LUCBAN","141102076","2600","+63 744429800"," ","+63 744424542"," "," "," ","GALPO","ROWENA","C.","City Health Officer","Without License","",""
"DOH000000000001513","1513","BANGUED MUNICIPAL HEALTH OFFICE","BANGUED RURAL HEALTH UNIT"," "," ","Rural Health Unit","Government","Local Government Unit"," ","TORRIJOS"," ","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","ABRA","140100000","BANGUED (Capital)","140101000","ZONE 5 POB. (BO. BARIKIR)","140101028","2800","+63 747525384"," ","+63 747525384"," "," "," ","CORTES","GLYGORIC","ALZATE","Municipal Health Officer","","",""
"DOH000000000001787","1787","NORTHERN BENGUET DISTRICT HOSPITA","ABATAN EMERGENCY HOSPITAL","","","Infirmary","Government","Local Government Unit","","BEKES","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BUGUIAS","141105000","BUYACAOAN","141105007","2607","","","","aehbuguias@gmail.com","","","SALTING","CARLITO JOSEPH","M.","Chief of Hospital","With License","","15"
"DOH000000000001788","1788","CONNER DISTRICT HOSPITAL","","","","Hospital","Government","Department Of Health","","MABUBUA","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","APAYAO","148100000","CONNER","148102000","CALAFUG","148102004","3807","","","","connerdistricthospital@yahoo.com","","","RIGOR","NELSON","O.","Chief of Hospital","With License","Level 1","25"
"DOH000000000001811","1811","GOOD NEWS CLINIC AND HOSPITAL","GOOD NEWS CLINIC","","","Infirmary","Private","","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","IFUGAO","142700000","BANAUE","142701000","TAM-AN","142701023","3601","","","","GNCHBANAUE@GMAIL.COM","","","LIGOT","ANTONIO","P.","Chief of Hospital","With License","",""
"DOH000000000001827","1827","HUNGDUAN RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","IFUGAO","142700000","HUNGDUAN","142702000","POBLACION","142702011","3603"," "," "," "," "," "," ","DUGONG","ERIC"," ","Municipal Health Officer","","",""
"DOH000000000001916","1916","BENGUET GENERAL HOSPITAL","","","","Hospital","Government","Local Government Unit","","KILOMETER 5","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","LA TRINIDAD (Capital)","141110000","PICO","141110011","2601","+63 744225506","+63 744224722","","","","","ULEP","MARIA IMELDA","C.","Chief of Hospital","With License","Level 2","150"
"DOH000000000001984","1984","LAGAWE MUNICIPAL HEALTH OFFICE","","","","Rural Health Unit","Government","Local Government Unit","","MARY MAGDALENE STREET","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","IFUGAO","142700000","LAGAWE (Capital)","142704000","POBLACION SOUTH","142704020","3600","","","","rhu.mho.lagawe2018@gmail.com","","","KALUGDAN","MARIA THERESA","HABAWEL","Municipal Health Officer","","",""
"DOH000000000002086","2086","PASIL RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","KALINGA","143200000","PASIL","143208000","GUINA-ANG (POB.)","143208011","3803","","","","","","","SIWAO","ALDRIN","D.","Municipal Health Officer","","",""
"DOH000000000002113","2113","PINES CITY DOCTOR'S HOSPITAL","","","","Hospital","Private","","","MAGSAYSAY AVENUE","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BAGUIO CITY","141102000","MAGSAYSAY, LOWER","141102065","2600","+63 744453020","","+63 744452091","","","","PANGWI","GEORGE","J.","Medical Director","With License","Level 2","110"
"DOH000000000002120","2120","BUCAY MUNICIPAL HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","ABRA","140100000","BUCAY","140103000","SIBLONG","140103021","2805","","","","bucaymunhosp@gmail.com","loribee_an62@yahoo.com","","FONTANILLA","MANUELA","G.","Chief of Hospital","With License","","10"
"DOH000000000002138","2138","LA TRINIDAD RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","LA TRINIDAD (Capital)","141110000","POBLACION","141110012","2601","+63 744222029"," "," ","mhola3nidad@yahoo.com"," "," ","FRANCISCO","EDITHA","MALIONES","Municipal Health Officer","","",""
"DOH000000000002214","2214","VALERA MEDICAL HOSPITAL","SAINT JAMES CLINIC","","","Infirmary","Private","","","RIZAL STREET","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","ABRA","140100000","BANGUED (Capital)","140101000","ZONE 7 POB. (BALILING)","140101030","2800","+63 747525595","","","VALERA-HOSPITAL@YAHOO.COM","","","ALZATE","MILAGROS","FAVILA","Medical Director","With License","",""
"DOH000000000002290","2290","LAGAYAN RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","ABRA","140100000","LAGAYAN","140111000","POBLACION","140111006","2824","","","","","","","PARI","SARAH JANE","MOLINA","Public Health Nurse","","",""
"DOH000000000002296","2296","NATONIN COMMUNITY HOSPITAL","ANASTACIA RAFAEL-SAGEL MEMORIAL HOSPITAL","","","Infirmary","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","MOUNTAIN PROVINCE","144400000","NATONIN","144405000","POBLACION","144405007","2624","","","","ITALAWE@YAHOO.COM","","","AGAGON","BABILYNE","G.","Chief of Hospital","With License","","10"
"DOH000000000002318","2318","KABAYAN RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","SITIO PALENAS","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","KABAYAN","141107000","POBLACION (CENTRAL)","141107017","2606","","","","","","","MANGALTAG","FELIX JR.","ANSEN","Municipal Health Officer","","",""
"DOH000000000002400","2400","SABANGAN MUNICIPAL HEALTH OFFICE","SABANGAN RURAL HEALTH UNIT","","","Rural Health Unit","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","MOUNTAIN PROVINCE","144400000","SABANGAN","144407000","POBLACION","144407013","2622","","","","","","","DINES","JANICE","PAPAG","Municipal Health Officer","","",""
"DOH000000000002401","2401","HINGYON RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","IFUGAO","142700000","HINGYON","142709000","BITU","142709003","3607"," "," "," ","rac.rebolledo@gmail.com"," "," ","REBOLLEDO","RACQUEL"," ","Municipal Health Officer","","",""
"DOH000000000002527","2527","RIZAL RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","KALINGA","143200000","RIZAL (LIWAN)","143211000","","","3808","","","","","","","SEBASTIAN","BRENDALYN","D.","Municipal Health Officer","","",""
"DOH000000000002546","2546","TINGLAYAN MAIN HEALTH CENTER","","","","Barangay Health Station","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","KALINGA","143200000","TINGLAYAN","143215000","POBLACION","143215014","3804","","","","","","","CRUZ","REYNALDAO","S.","Municipal Health Officer","","",""
"DOH000000000002594","2594","KIANGAN MUNICIPAL HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","IFUGAO","142700000","KIANGAN","142703000","POBLACION","142703018","3604"," "," "," "," "," "," ","NAMUHE","CHERRY","G.","Municipal Health Officer","","",""
"DOH000000000002598","2598","BALBALAN RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","KALINGA","143200000","BALBALAN","143201000","POBLACION (SALEGSEG)","143201013","3801","","","","","","","CALMA","ESTHER ROSELLE","D.","Municipal Health Officer","","",""
"DOH000000000002630","2630","DOLORES MEDICARE AND COMMUNITY HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","ABRA","140100000","DOLORES","140107000","POBLACION","140107012","2801","","","","dmchdoloresabra@yahoo.com","","","BIGORNIA","CATALINO","","Chief of Hospital","With License","","10"
"DOH000000000002650","2650","BAUKO MUNICIPAL HEALTH OFFICE","BAUKO RURAL HEALTH UNIT"," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","MOUNTAIN PROVINCE","144400000","BAUKO","144402000","POBLACION (BAUKO)","144402020","2621"," "," "," ","baukorhu@yahoo.com"," "," ","MASIDONG","SAMUEL"," ","Municipal Health Officer","","",""
"DOH000000000002653","2653","MALIBCONG RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","ABRA","140100000","MALIBCONG","140115000","MALIBCONG (POB.)","140115008","2820"," "," "," "," "," "," ","ORTIZ","DESIREE JOY","MORALES","Municipal Health Officer","","",""
"DOH000000000002712","2712","NATONIN MUNICIPAL HEALTH OFFICE","NATONIN RURAL HEALTH UNIT","","","Rural Health Unit","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","MOUNTAIN PROVINCE","144400000","NATONIN","144405000","POBLACION","144405007","2624","","","","","","","MORA","GENESIS JEFFERSON","C.","Municipal Health Officer","","",""
"DOH000000000002714","2714","IFUGAO GENERAL HOSPITAL","","","","Hospital","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","IFUGAO","142700000","LAGAWE (Capital)","142704000","CUDOG","142704010","3600","","","","","","","BULAYUNGAN","JOSEPH","GUIMPATAN","Chief of Hospital","Without License","",""
"DOH000000000002730","2730","VILLAVICIOSA MEDICARE AND COMMUNITY HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","ABRA","140100000","VILLAVICIOSA","140127000","AP-APAYA","140127001","2811","","","","HOSPITAL.VMCH@YAHOO.COM","","","DAIT","AMOR TRINA","D.","Chief of Hospital","With License","","10"
"DOH000000000002759","2759","ATOK DISTRICT HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","ATOK TRAIL PROPER","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BAGUIO CITY","141102000","ATOK TRAIL","141102003","2600","+63 744470829","","","","","","SUMBILLO","MARIE THERESE","ANDRES","Rural Health Physician","","",""
"DOH000000000002826","2826","TINEG RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","ABRA","140100000","TINEG","140125000","ALAOA","140125002","2822","+63 9178043743","","","","","","ORTEGA","SEVERINA","ORTEGA","Municipal Health Officer","","",""
"DOH000000000002845","2845","AURORA HILL DISTRICT HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","MALVAR SERGEANT FLORESCA STREET","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BAGUIO CITY","141102000","AURORA HILL PROPER (MALVAR-SGT. FLORESCA)","141102067","2600","+63 743003845","","","","","","HORA","NELSON","E.","Rural Health Physician","","",""
"DOH000000000002900","2900","PINSAO DISTRICT HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","PINSAO PROPER","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BAGUIO CITY","141102000","PINSAO PROPER","141102088","2600","+63 743003916","","","","","","LUNA","ANNETTE","V.","Medical Director","","",""
"DOH000000000002947","2947","KABUGAO RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","APAYAO","148100000","KABUGAO (Capital)","148104000","POBLACION","148104020","3809"," "," "," "," "," "," ","UKKONG","PJ","BARTOLO","Municipal Health Officer","","",""
"DOH000000000002958","2958","BUCAY RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","ABRA","140100000","BUCAY","140103000","NORTH POBLACION","140103016","2805","","","","bucayrhu@yahoo.com","merlene_bringas@yahoo.com","","AZNAR","JUNE","G.","Municipal Health Officer","","",""
"DOH000000000002987","2987","KALINGA DISTRICT HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","KALINGA","143200000","LUBUAGAN","143206000","POBLACION","143206004","3802","","","","","","","MAGSAYSAY","JOYCE","S.","Chief of Hospital","With License","","50"
"DOH000000000003051","3051","TANUDAN MUNICIPAL HOSPITAL"," "," "," ","Hospital","Government","Local Government Unit"," "," "," ","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","KALINGA","143200000","TANUDAN","143214000"," "," ","3805"," "," "," "," "," "," "," "," "," "," ","Without License","",""
"DOH000000000003054","3054","SCOUT BARRIO DISTRICT HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","SCOUT BARRIO PROPER","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BAGUIO CITY","141102000","SCOUT BARRIO","141102105","2600","+63 743052907","","","","","","BANTA","ANA MARIE","REYES","Municipal Health Officer","","",""
"DOH000000000003055","3055","BONTOC MUNICIPAL HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","MOUNTAIN PROVINCE","144400000","BONTOC (Capital)","144404000","POBLACION (BONTOC)","144404016","2616"," "," "," "," "," "," ","GOMEZ","DIGA KAY","D.","Municipal Health Officer","","",""
"DOH000000000003060","3060","FLORA RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","APAYAO","148100000","FLORA","148103000","ANNINIPAN","148103002","3807","","","","fani_zircon@yahoo.com.ph","keiojmd@yahoo.com","","GAÑAC","TEOFANES","PULIDO","Municipal Health Officer","","",""
"DOH000000000003179","3179","LUIS HORA MEMORIAL REGIONAL HOSPITAL","","","","Hospital","Government","Department Of Health","","","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","MOUNTAIN PROVINCE","144400000","BAUKO","144402000","ABATAN","144402001","2621","","","","","","","CALPITO","EDUARDO","BANUTAN","Chief of Hospital","With License","Level 2","75"
"DOH000000000003223","3223","HUNGDUAN MUNICIPAL HOSPITAL","","","","Infirmary","Government","Local Government Unit","","TALETE","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","IFUGAO","142700000","HUNGDUAN","142702000","POBLACION","142702011","3603","","","","HUNGDUANMUNICIPALHOSPITAL@YAHOO.COM.PH","","","DULNUAN","JOEL","T.","Chief of Hospital","With License","","10"
"DOH000000000003227","3227","IRISAN DISTRICT HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","IRISAN PROPER","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BAGUIO CITY","141102000","IRISAN","141102050","2600","+63 743055326","","","","","","LACHICA","SUSAN","C.","Rural Health Physician","","",""
"DOH000000000003240","3240","MINES VIEW DISTRICT HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","MINES VIEW PROPER","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BAGUIO CITY","141102000","MINES VIEW PARK","141102072","2600","","","","","","","COLEWAN","HELEN","CAEL","Municipal Health Officer","","",""
"DOH000000000003285","3285","BAGUIO MEDICAL CENTER","","","","Hospital","Private","","","MILITARY CUT-OFF ROAD","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BAGUIO CITY","141102000","MILITARY CUT-OFF","141102071","2600","+63 744423338","","","BMC68CLARIDAD@YAHOO.COM","","","BALATIAN","JENNIFER","C.","Medical Director","With License","Level 1",""
"DOH000000000003321","3321","CITY CAMP DISTRICT HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","CITY CAMP PROPER","","CORDILLERA ADMINISTRA TIVE REGION (CAR)","140000000","BENGUET","141100000","BAGUIO CITY","141102000","","","2600","","","","","","","POSADAS","CATHERINE","S.","Rural Health Physician","","",""
