Date and Time Downloaded : 04/20/2020 11:26:04 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000000676","676","MISAMIS OCCIDENTAL PROVINCIAL HOSPITAL","","","","Hospital","Government","Local Government Unit","","INDEPENDENCE STREET","","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS OCCIDENTAL","104200000","OROQUIETA CITY (Capital)","104209000","LANGCANGAN LOWER","104209017","7207","+63 885311529","","","","","","ADONA","BENECIO","L.","Chief of Hospital","With License","Level 2","159"
"DOH000000000000686","686","OROQUIETA COMMUNITY HOSPITAL","","","","Infirmary","Private","","","JP QUIJANO STREET","","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS OCCIDENTAL","104200000","OROQUIETA CITY (Capital)","104209000","","","7207","+63 885311858","","+63 885311858","OCH.MANCAO@GMAIL.COM","","","MANCAO","RHIZZA ANN","P.","Chief of Hospital","With License","",""
"DOH000000000000728","728","ROA MEDICAL CLINIC","ROA MEDICAL CLINIC - BALINGASAG","","","Infirmary","Private","","","","","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","BALINGASAG","104302000","COGON","104302010","9005","","","","ROAMEDICALCLINIC@YAHOO.COM","","","ROA","MELANIE","R.","Chief of Hospital","With License","",""
"DOH000000000000729","729","ROA MEDICAL CLINIC - SALAY"," "," "," ","Hospital","Private"," "," "," "," ","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","SALAY","104322000","POBLACION","104322011","9007"," "," "," "," "," "," ","ROA","HERNANDO","G.","Chief of Hospital","Without License","",""
"DOH000000000000757","757","ST. CLAIRE HOSPITAL","","","","Hospital","Private","","","","","REGION X (NORTHERN MINDANAO)","100000000","BUKIDNON","101300000","QUEZON","101317000","POBLACION (KIOKONG)","101317028","8715","","","","","","","PAHILAN","OFELIA","CASTRO","Medical Director","With License","Level 1","20"
"DOH000000000000767","767","ST. JOSEPH SOUTHERN BUKIDNON HOSPITAL","","","","Hospital","Private","","","PUROK 8, SAYRE HIGHWAY","","REGION X (NORTHERN MINDANAO)","100000000","BUKIDNON","101300000","MARAMAG","101315000","NORTH POBLACION","101315014","8714","","","","","","","ACUÑA","EVAN","V.","Chief of Hospital","With License","Level 2","56"
"DOH000000000000776","776","ST.  VINCENT HOSPITAL","","","","Infirmary","Private","","","149 SOUTH 2ND STREET","","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS OCCIDENTAL","104200000","TANGUB CITY","104215000","BARANGAY III- MARKET KALUBIAN (POB.)","104215029","7204","+63 883953028","+63 883953076","","URBIZTONDOJEN@YAHOO.COM","","","URBIZTONDO","JENNIFER LYNN","C.","Medical Director","With License","",""
"DOH000000000000789","789","MISAMIS ORIENTAL PROVINCIAL HOSPITAL - TALISAYAN","","","","Hospital","Government","Local Government Unit","","","","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","TALISAYAN","104325000","POBLACION","104325010","9012","","","","MISORPHINITAO@YAHOO.COM","","","OLANO","VIZMINDA","G.","Chief of Hospital","With License","Level 1","25"
"DOH000000000000790","790","TAMOLA-TAN MEDICAL HOSPITAL","","","","Infirmary","Private","","","2 RIZAL STREET","","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS OCCIDENTAL","104200000","OROQUIETA CITY (Capital)","104209000","CANUBAY","104209008","7207","+63 885217900","","","tthmh_hosp@yahoo.com","","","TAN","MERIAM","T.","Medical Director","With License","","25"
"DOH000000000001383","1383","OROQUIETA CITY HEALTH OFFICE","","","","Rural Health Unit","Government","Local Government Unit","","INDEPENDENT STREET","ANNEX BUILDING CITY HEALTH OFFICE","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS OCCIDENTAL","104200000","OROQUIETA CITY (Capital)","104209000","POBLACION II","104209031","7207","+63 885311094","","+63 885311094","cityhealthoffice.oroquieta@yahoo.com","","","ALMONTE","CLEMENTE","APAO","City Health Officer","","",""
"DOH000000000001385","1385","PLARIDEL RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","PUROK 5","","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS OCCIDENTAL","104200000","PLARIDEL","104212000","NORTHERN POBLACION","104212024","7209","+63 883448213","","","rhu.plaridel@gmail.com","","www.plaridelmisocc.gov.ph","BACARRO","ANNIE","BAO-AS","Municipal Health Officer","","",""
"DOH000000000001389","1389","MAMBAJAO RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION X (NORTHERN MINDANAO)","100000000","CAMIGUIN","101800000","MAMBAJAO (Capital)","101804000","POBLACION","101804011","9100","+63 883870244"," "," "," "," "," ","YUSON","JANICE","JARALES","Municipal Health Officer","","",""
"DOH000000000001396","1396","TUBOD RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION X (NORTHERN MINDANAO)","100000000","LANAO DEL NORTE","103500000","TUBOD (Capital)","103522000","POBLACION","103522019","9209","+63 638415249"," "," "," "," "," ","CAMINS","MA. FILIPINA","C.","Municipal Health Officer","","",""
"DOH000000000001407","1407","LOPEZ JAENA RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS OCCIDENTAL","104200000","LOPEZ JAENA","104208000","EASTERN POBLACION","104208022","7208"," "," "," ","rhulopezjaena@yahoo.com"," "," ","MANGUBAT","ARDEN","P.","Municipal Health Officer","","",""
"DOH000000000001408","1408","DON VICTORIANO RURAL HEALTH UNIT","DON VICTORIANO CHIONGBIAN (DON MARIANO MARCOS) RURAL HEALTH UNIT","","","Rural Health Unit","Government","Local Government Unit","","PUROK 2","","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS OCCIDENTAL","104200000","DON VICTORIANO CHIONGBIAN  (DON MARIANO MARCOS)","104217000","TUNO","104217011","7216","","","","donvictorianorhu@gmail.com","","","VILLAFLOR","LIEZEL","MANGILA","Public Health Nurse","","",""
"DOH000000000001429","1429","MANTICAO MUNICIPAL HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","PUROK 2"," ","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","MANTICAO","104318000","POBLACION","104318010","9024"," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000001434","1434","MANOLO FORTICH RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION X (NORTHERN MINDANAO)","100000000","BUKIDNON","101300000","MANOLO FORTICH","101314000","TANKULAN (POB.)","101314017","8703","+63 882282444"," "," ","raymunditona@yahoo.com"," "," ","DITONA","RAYMUNDO","N.","Municipal Health Officer","","",""
"DOH000000000001456","1456","LIBERTAD RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","PUROK 2"," ","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","LIBERTAD","104315000","POBLACION","104315005","9021"," "," "," "," "," "," ","BELTRAN","LYNDON","B.","Municipal Health Officer","","",""
"DOH000000000001501","1501","SALVADOR RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION X (NORTHERN MINDANAO)","100000000","LANAO DEL NORTE","103500000","SALVADOR","103518000","POBLACION","103518022","9212"," "," "," "," "," "," ","PENZON","JORDAN"," ","Municipal Health Officer","","",""
"DOH000000000001516","1516","TANGCAL RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION X (NORTHERN MINDANAO)","100000000","LANAO DEL NORTE","103500000","TANGCAL","103521000","POBLACION","103521017","9220","","","","","","","MAPANDI","SITTIE NADJIYA","M.","Municipal Health Officer","","",""
"DOH000000000001546","1546","IPONAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","ZONE 3"," ","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","CAGAYAN DE ORO CITY (Capital)","104305000","IPONAN","104305051","9000"," "," "," "," "," "," ","MACADATO","FAHAD","Y.","Rural Health Midwife","","",""
"DOH000000000001571","1571","LUMBIA RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","ZONE 3"," ","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","CAGAYAN DE ORO CITY (Capital)","104305000","LUMBIA","104305054","9000"," "," "," "," "," "," ","CUANCHON","RENE VON","V.","Rural Health Physician","","",""
"DOH000000000001572","1572","MAMBUAYA RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","ZONE 2"," ","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","CAGAYAN DE ORO CITY (Capital)","104305000","MAMBUAYA","104305057","9000"," "," "," "," "," "," ","MARQUEZ","CHARLES","C.","Rural Health Physician","","",""
"DOH000000000001576","1576","TUMPAGON RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","ZONE 2"," ","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","CAGAYAN DE ORO CITY (Capital)","104305000","TUMPAGON","104305072","9000"," "," "," "," "," "," ","CUANCHON","RENE VON","V.","Rural Health Physician","","",""
"DOH000000000001594","1594","BONBON URBAN HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","ZONE 4"," ","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","CAGAYAN DE ORO CITY (Capital)","104305000","BONBON","104305040","9000"," "," "," "," "," "," ","EBANA","VIRGINIA","G.","Rural Health Physician","","",""
"DOH000000000001595","1595","F. S. CATANICO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","CENTRO "," ","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","CAGAYAN DE ORO CITY (Capital)","104305000","F. S. CATANICO","104305048","9000"," "," "," "," "," "," ","PAGLINAWAN","CLAIRE","A.","Rural Health Physician","","",""
"DOH000000000001597","1597","TIBASAK BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","ZONE 3 TIBASAK"," ","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","CAGAYAN DE ORO CITY (Capital)","104305000","MACASANDIG","104305056","9000"," "," "," "," "," "," ","CHAVEZ","EDNA","G.","Rural Health Midwife","","",""
"DOH000000000001641","1641","SAN FERNANDO RURAL HEALTH UNIT BIRTHING HOME AND TB DOTS CENTER","SAN FERNANDO RURAL HEALTH UNIT AND FAMILY PLANNING CLINIC"," "," ","Rural Health Unit","Government","Local Government Unit"," ","PUROK 7"," ","REGION X (NORTHERN MINDANAO)","100000000","BUKIDNON","101300000","SAN FERNANDO","101318000","HALAPITAN (POB.)","101318022","8711"," "," "," ","mho_sf2008@yahoo.com"," "," ","EDMA","MARIA ALGERINA","I.","Municipal Health Officer","","",""
"DOH000000000001646","1646","CAMAMAN-AN URBAN HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","CARMELITE ROAD"," ","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","CAGAYAN DE ORO CITY (Capital)","104305000","CAMAMAN-AN","104305042","9000","+63 888572816"," "," "," "," "," ","TALEON","MARIA JOSEFA","V.","Rural Health Physician","","",""
"DOH000000000001647","1647","PATAG URBAN HEALTH CENTER AND LYING IN CLINIC","","","","Rural Health Unit","Government","Local Government Unit","","ZONE 9","","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","CAGAYAN DE ORO CITY (Capital)","104305000","PATAG","104305061","9000","+63 888585095","","","PATAGHC@GMAIL.COM","","","CUACHON","RENE VON","VALENCIA","Rural Health Physician","","",""
"DOH000000000001651","1651","OPOL MUNICIPAL HEALTH CENTER AND LYING-IN CLINIC","OPOL RURAL HEALTH UNIT","","","Rural Health Unit","Government","Local Government Unit","","ZONE 4","","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","OPOL","104321000","POBLACION","104321014","9016","","","","omhclc@yahoo.com","","","BANAL","EMILY GRACE","","Municipal Health Officer","","",""
"DOH000000000001652","1652","TABLON URBAN HEALTH CENTER AND LYING IN CLINIC","TABLON URBAN HEALTH CENTER","","","Rural Health Unit","Government","Local Government Unit","","PUROK 5","","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","CAGAYAN DE ORO CITY (Capital)","104305000","TABLON","104305067","9000","","","","TABLONHC@GMAIL.COM","","","MACADATO","FAHAD","YUSOPH","Rural Health Physician","","",""
"DOH000000000001653","1653","BESIGAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION X (NORTHERN MINDANAO)","100000000","MISAMIS ORIENTAL","104300000","CAGAYAN DE ORO CITY (Capital)","104305000","BESIGAN","104305039","9000"," "," "," "," "," "," ","MARQUEZ","CHARLES","C.","Rural Health Physician","","",""
"DOH000000000001656","1656","BUKIDNON PROVINCIAL HOSPITAL - KALILANGAN","","","","Infirmary","Government","Local Government Unit","","PUROK 1","","REGION X (NORTHERN MINDANAO)","100000000","BUKIDNON","101300000","KALILANGAN","101307000","WEST POBLACION","101307015","8718","","","","BPH_KALILANGAN@YAHOO.COM","","","CAMPUGAN","NOEME ISA","G.","Chief of Hospital","With License","","10"
"DOH000000000001657","1657","BUKIDNON PROVINCIAL HOSPITAL - MALITBOG","","","","Infirmary","Government","Local Government Unit","","ZONE 1, IMELDA STREET","","REGION X (NORTHERN MINDANAO)","100000000","BUKIDNON","101300000","MALITBOG","101313000","POBLACION","101313006","8704","","","","liboonmd@gmail.com","","","BACOT","IRVELLE","G.","Chief of Hospital","With License","","15"
