Date and Time Downloaded : 04/20/2020 10:11:45 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000000152","152","SANTA CRUZ RURAL HEALTH UNIT II","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","SANTA CRUZ","037113000","BAYTO","037113004","2213","","","","","","","MANTES","RAOUL JR.","MISAL","Rural Health Midwife","","",""
"DOH000000000000160","160","PAG-ASA RURAL HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","59 PERIMETER STREET","","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","OLONGAPO CITY","037107000","PAG-ASA","037107017","2200","","","","olongapochd@gmail.com","ochdept@yahoo.com.ph","","VALDEZ","MARIA EDITHA","SANTOS","Rural Health Physician","","",""
"DOH000000000000164","164","WEST BAJAC-BAJAC HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","DAVIDSON STREET","","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","OLONGAPO CITY","037107000","WEST BAJAC-BAJAC","037107019","2200","+63 472225173","","","wbbhc@yahoo.com.ph","olongapochd@gmail.com","","TAMAYO","ARNILDO","CASTRO","City Health Officer","","",""
"DOH000000000000181","181","SAN LUIS RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","SAN LUIS","035417000","SANTA MONICA","035417014","2014"," "," "," "," "," "," ","ANGELES","GILBERT","DONATO","Rural Health Physician","","",""
"DOH000000000000184","184","LUBAO RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","CUTUD"," ","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","LUBAO","035408000","SANTO TOMAS (POB.)","035408045","2005"," "," "," ","erln77@yahoo.com"," "," ","NICDAO","EUGENE RAYMUND","LAYOS","Rural Health Physician","","",""
"DOH000000000000189","189","TARLAC CITY HEALTH CENTER X"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION III (CENTRAL LUZON)","030000000","TARLAC","036900000","CITY OF TARLAC (Capital)","036916000","TIBAG","036916088","2300"," "," "," "," "," "," ","MARTIN","LOIDA","DG.","Rural Health Physician","","",""
"DOH000000000000191","191","MAGALANG RURAL HEALTH UNIT I","DON COJUANGCO HEALTH CENTER"," "," ","Rural Health Unit","Government","Local Government Unit"," ","MUNICIPAL COMPOUND","DON COJUANGCO","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","MAGALANG","035411000","SAN NICOLAS 1ST (POB.)","035411013","2011","+63 453434218"," "," ","suzettevitug@yahoo.com"," "," ","YALUNG","SUZETTE","VITUG","Municipal Health Officer","","",""
"DOH000000000000192","192","PLARIDEL RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","PUROK 2"," ","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","PLARIDEL","031417000","DAMPOL","031417008","3004","+63 447919678"," "," "," "," "," ","VICTORIA","WILMA","C.","Municipal Health Officer","","",""
"DOH000000000000211","211","BALANGA RURAL HEALTH UNIT II","","","","Rural Health Unit","Government","Local Government Unit","","J. P RIZAL STREET","","REGION III (CENTRAL LUZON)","030000000","BATAAN","030800000","CITY OF BALANGA (Capital)","030803000","PTO. RIVAS ITAAS","030803015","2100","+63 472372215","","","","","","CHUA","CESAR","CUESTA","Rural Health Physician","","",""
"DOH000000000000213","213","SCIENCE CITY OF MUÑOZ HEALTH OFFICE I","","","","Rural Health Unit","Government","Local Government Unit","","D. DELOS SANTOS STREET","TB DOTS BUILDING 1ST FLOOR","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","SCIENCE CITY OF MU?OZ","034917000","POBLACION WEST","034917029","3119","+63 444565921","","+63 444565020","","","","GADONG","SHIRLEY","ANGELLANO","Public Health Nurse","","",""
"DOH000000000000229","229","BUSTOS COMMUNITY HOSPITAL","","","","Infirmary","Government","Local Government Unit","","HILARIO STREET","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","BUSTOS","031406000","POBLACION","031406010","3007","+63 447611171","","","bustoscommunity,hospital@gmail.com","","","AGUINALDO","LUZVIMINDA","D.","Chief of Hospital","With License","","10"
"DOH000000000000241","241","DR. YANGA'S HOSPITAL, INC.","","","","Hospital","Private","","","252 P. BURGOS STREET","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","BOCAUE","031404000","POBLACION","031404014","3018","+63 446925307","","","","","","VILLAROMAN","MA. LOURDES","YANGA","Chief of Hospital","With License","Level 1",""
"DOH000000000000245","245","GABALDON MEDICARE AND COMMUNITY HOSPITAL","","","","Infirmary","Government","Local Government Unit","","SAMPAGUITA STREET","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","GABALDON (BITULOK & SABANI)","034907000","SOUTH POBLACION","034907014","3131","","","","zzz_081113@yahoo.com","","","PALILEO","MIGUEL","V.","Chief of Hospital","With License","","15"
"DOH000000000000256","256","DIOSDADO P. MACAPAGAL MEMORIAL HOSPITAL","","","","Hospital","Government","Local Government Unit","","","","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","GUAGUA","035407000","SAN MATIAS","035407018","2003","+63 459002734","","","","","","PONIO","EDDIE","","Chief of Hospital","With License","Level 1","75"
"DOH000000000000258","258","DR. EMIGDIO C. CRUZ SR. MEMORIAL HOSPITAL","ARAYAT DISTRICT HOSPITAL","","","Hospital","Government","Local Government Unit","","","","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","ARAYAT","035403000","SAN AGUSTIN NORTE","035403020","2012","+63 458857037","","","ECCSMH@GMAIL.COM","","","SIMBUL JR.","BENJAMIN","S.","Chief of Hospital","With License","Level 1","25"
"DOH000000000000259","259","GAPAN DISTRICT HOSPITAL","","","","Hospital","Government","Local Government Unit","","DIVINA PASTORA SUBDIVISION","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","CITY OF GAPAN","034908000","BAYANIHAN","034908001","3105","+63 444863346","","","","","","DUQUE","ANTONIO","G.","Chief of Hospital","With License","Level 1","25"
"DOH000000000000269","269","TARLAC PROVINCIAL HOSPITAL","","","","Hospital","Government","Local Government Unit","","HOSPITAL DRIVE","","REGION III (CENTRAL LUZON)","030000000","TARLAC","036900000","CITY OF TARLAC (Capital)","036916000","SAN VICENTE","036916075","2300","+63 459821306","","","","","","ROLE","GARY","E.","Chief of Hospital","With License","Level 3","408"
"DOH000000000000271","271","JOSE B. LINGAD MEMORIAL REGIONAL HOSPITAL","JOSE B. LINGAD MEMORIAL HOSPITAL","","","Hospital","Government","Department Of Health","","","","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","CITY OF SAN FERNANDO (Capital)","035416000","DOLORES","035416010","2000","+63 459613544","","","","","","CHIOCHIOCO","MONSERRAT","S.","Chief of Hospital","With License","Level 3","250"
"DOH000000000000272","272","JAMES L. GORDON MEMORIAL HOSPITAL","OLONGAPO CITY MEMORIAL HOSPITAL","","","Hospital","Government","Local Government Unit","","NO. 1 PERIMETER ROAD","","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","OLONGAPO CITY","037107000","ASINAN","037107001","2200","+63 476021229","+63 476021230","+63 476021228","jlghospital@gmail.com","","","MANUEL","JESSE JEWEL","E.","Medical Director","With License","Level 3","270"
"DOH000000000000276","276","DR. PAULINO J. GARCIA MEMORIAL RESEARCH AND MEDICAL CENTER","","","","Hospital","Government","Department Of Health","","MABINI STREET","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","CABANATUAN CITY","034903000","MABINI EXTENSION","034903046","3100","+63 444638286","+63 444639937","","","","","LAPUZ","HUBERTO","FRANCO","Chief of Hospital","With License","Level 3","400"
"DOH000000000000284","284","SING MEDICAL SERVICES DIAGNOSTIC CENTER HOSPITAL","SING MEDICAL SERVICES DIAGNOSTIC CENTER AND HOSPITAL","","","Infirmary","Private","","","BALTAZAR SUBDIVISION","","REGION III (CENTRAL LUZON)","030000000","TARLAC","036900000","PANIQUI","036910000","POBLACION NORTE","036910024","2307","+63 459312761","+63 459313836","","SMSDCH@YAHOO.COM","","","GARCIA","VANESSA","J.","Medical Director","With License","",""
"DOH000000000000286","286","GRACE MEMORIAL HOSPITAL FOUNDATION INC.","","","","Infirmary","Private","","","0003 BUROL 2ND","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","BALAGTAS (BIGAA)","031402000","BOROL 2ND","031402002","3016","+63 448157217","+63 446935782","","","","","SANTOS","SERGIO","","Chief of Hospital","With License","",""
"DOH000000000000290","290","ED & TITA CRUZ MATERNITY AND SURGICAL HOSPITAL"," "," "," ","Hospital","Private"," "," ","206 GOV. E. HALILI AVENUE"," ","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","SANTA MARIA","031423000","BAGBAGUIN","031423001","3022"," "," "," "," "," "," ","CRUZ","EDGARDO"," ","Chief of Hospital","Without License","",""
"DOH000000000000293","293","MIGUEL CLINIC","","","","Infirmary","Private","","","","","REGION III (CENTRAL LUZON)","030000000","TARLAC","036900000","PANIQUI","036910000","ESTACION","036910016","2307","+63 459311476","","","","","","MIGUEL","MARLON","","Medical Director","Without License","",""
"DOH000000000000304","304","SAN DIEGO GENERAL HOSPITAL"," "," "," ","Hospital","Private"," "," ","2992 GOV. PADILLA ROAD"," ","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","PLARIDEL","031417000","BANGA I","031417003","3004","+63 447950064"," ","+63 447952145"," "," "," ","SAN DIEGO","DIOGRACIAS"," ","Chief of Hospital","Without License","",""
"DOH000000000000305","305","APALIT DOCTORS HOSPITAL INC.","APALIT DOCTORS HOSPITAL","","","Hospital","Private","","","GONZALES AVENUE","","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","APALIT","035402000","SAN JUAN (POB.)","035402011","2016","+63 456520030","","+63 456529911","","","","CAYLAO","CATHERINE JANE","","Chief of Hospital","With License","Level 1",""
"DOH000000000000306","306","ARAYAT MEDICAL AND MATERNITY HOSPITAL"," "," "," ","Hospital","Private"," "," "," "," ","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","ARAYAT","035403000","MANGGA-CACUTUD","035403013","2012","+63 458857609"," "," "," "," "," ","MATIAS","CESAR"," ","Chief of Hospital","Without License","",""
"DOH000000000000314","314","NODADO GENERAL HOSPITAL","","","","Hospital","Private","","","","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","NORZAGARAY","031413000","BIGTE","031413006","3013","+63 449385997","","+63 448150754","","","","FLORES","JAN ROSE","NODADO","Chief of Hospital","With License","Level 1","15"
"DOH000000000000316","316","PLARIDEL COUNTY HOSPITAL"," "," "," ","Hospital","Private"," "," ","CAGAYAN VALLEY ROAD"," ","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","PLARIDEL","031417000","TABANG","031417021","3004","+63 447957948"," "," "," "," "," ","GUEVARRA","RICARDO"," ","Chief of Hospital","With License","",""
"DOH000000000000317","317","SANTISSIMA TRINIDAD HOSPITAL","","","","Hospital","Private","","","MABINI","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","CITY OF MALOLOS (Capital)","031410000","PINAGBAKAHAN","031410039","3000","+63 447917331","+63 447906525","","","","","VALERIO","ERLINDA","","Chief of Hospital","With License","Level 1","15"
"DOH000000000000339","339","MARY THE QUEEN MATERNITY AND GENERAL HOSPITAL FOUNDATION INC."," "," "," ","Hospital","Private"," "," "," "," ","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","PLARIDEL","031417000","SANTO NIÑO","031417019","3004"," "," "," "," "," "," ","NEBAB","JEAN"," ","Chief of Hospital","With License","",""
"DOH000000000000341","341","DIVINE MERCY HOSPITAL","","","","Hospital","Private","","","MCARTHUR HIGHWAY","","REGION III (CENTRAL LUZON)","030000000","TARLAC","036900000","BAMBAN","036902000","ANUPUL","036902001","2317","+63 456150027","","","","","","MAKABALI-FLORES","MINETTE","","Chief of Hospital","With License","Level 1",""
"DOH000000000000342","342","GONZALES GENERAL HOSPITAL","","","","Hospital","Private","","","DIVERSION ROAD","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","SAN LEONARDO","034927000","DIVERSION","034927005","3102","+63 446041314","","","","","","GONZALES","LEONARDO","F.","Hospital Director","With License","Level 1",""
"DOH000000000000347","347","SALVADOR GENERAL HOSPITAL","","","","Hospital","Private","","","ROMULO HIGHWAY","","REGION III (CENTRAL LUZON)","030000000","TARLAC","036900000","CAMILING","036903000","","","2306","+63 459340130","","","","","","SALVADOR, JR","FILOMENO","R.","Chief of Hospital","With License","Level 1","20"
"DOH000000000000348","348","THE LORD'S HOSPITAL","","","","Hospital","Private","","","MEYMART ROAD","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","CITY OF MEYCAUAYAN","031412000","CALVARIO","031412006","3020","+63 448403381","","","","","","PUENTESPINA","ENRIQUE","","Chief of Hospital","With License","Level 1",""
"DOH000000000000350","350","ROMEL CRUZ HOSPITAL","","","","Hospital","Private","","","702 BAOG STREET","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","CITY OF MALOLOS (Capital)","031410000","MATIMBO","031410033","3000","+63 447913025","","","","","","CRUZ","ROMEL","B.","Chief of Hospital","With License","Level 1","32"
"DOH000000000000360","360","ROSARIO MEMORIAL HOSPITAL OF GUAGUA, INC.","ROSARIO MEMORIAL HOSPITAL","","","Hospital","Private","","","","","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","GUAGUA","035407000","SAN ROQUE","035407025","2003","+63 459004086","","","","","","ROSARIO-LOMBOY","MARIA TERESA","M.","Chief of Hospital","With License","Level 1","30"
"DOH000000000000366","366","RIDON'S ST. JUDE MEDICAL CENTER","ST. JUDE FAMILY HOSPITAL","","","Hospital","Private","","","62 18TH STREET CORNER HARRIS","","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","OLONGAPO CITY","037107000","EAST BAJAC-BAJAC","037107005","2200","+63 472225833","+63 472225834","+63 472225836","","","","RIDON","MARIANO","","Chief of Hospital","With License","Level 1","39"
"DOH000000000000367","367","CABIAO GENERAL HOSPITAL, INC.","","","","Hospital","Private","","","","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","CABIAO","034904000","SAN FERNANDO SUR","034904014","3107","+63 444866337","","","","","","FAUSTINO","WILFREDO","B.","Chief of Hospital","With License","Level 1",""
"DOH000000000000369","369","STA. CRUZ HOSPITAL","","","","Hospital","Private","","","F. FAJARDO STREET","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","CALUMPIT","031407000","POBLACION","031407021","3003","+63 442024263","","+63 449131462","STACRUZHOSP@YAHOO.COM.PH","","","JOSUE","CORAZON","DE JESUS","Hospital Director","With License","Level 1",""
"DOH000000000000372","372","RUGAY GENERAL HOSPITAL, INC.","RUGAY MATERNITY AND GENERAL HOSPITAL","","","Hospital","Private","","","M. CRUZ STREET CARPA VILL","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","BALIUAG","031403000","SABANG","031403016","3006","+63 447663457","","+63 447664629","","","","IDIO","OLIVIA","","Chief of Hospital","With License","Level 1","53"
"DOH000000000000380","380","DEE HWA LIONG FOUNDATION MEDICAL CENTER"," "," "," ","Hospital","Private"," "," ","SAPANG MAISAC"," ","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","MABALACAT CITY","035409000","DUQUIT","035409010","2010","+63 458883300","+63 458882888"," "," "," "," ","DELA CRUZ","NICANOR"," ","Chief of Hospital","Without License","",""
"DOH000000000000383","383","DR. GLORIA D. LACSON GENERAL HOSPITAL","DR. GLORIA LACSON GENERAL HOSPITAL","","","Hospital","Private","","","","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","SAN LEONARDO","034927000","CASTELLANO","034927004","3102","+63 444862432","","","DGDLGH@YAHOO.COM","","","SHAMSODDIN","MASSOUD","N.","Hospital Director","With License","Level 1",""
"DOH000000000000388","388","MENDOZA GENERAL HOSPITAL","","","","Hospital","Private","","","SANTIAGO STREET","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","SANTA MARIA","031423000","POBLACION","031423016","3022","+63 448407086","","+63 446411582","","","","MENDOZA","JON TEODORO","M.","Chief of Hospital","With License","Level 1","50"
"DOH000000000000392","392","NUEVA ECIJA GOOD SAMARITAN HEALTH CARE SYSTEM, INC. (EXT.)","","","","Hospital","Private","","","BUCANA, MAHARLIKA ROAD","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","CITY OF GAPAN","034908000","SAN VICENTE (POB.)","034908013","3105","+63 444862365","","+63 444643969","","","","MARIANO","EMMA","CARO","Hospital Director","With License","Level 2","67"
"DOH000000000000393","393","RAMOS GENERAL HOSPITAL","","","","Hospital","Private","","","P. HILARIO STREET","","REGION III (CENTRAL LUZON)","030000000","TARLAC","036900000","CITY OF TARLAC (Capital)","036916000","LIGTASAN","036916041","2300","+63 459827074","","","","","","LUCAS","MONINA CLEOFAS","V.","Chief of Hospital","With License","Level 2","90"
"DOH000000000000399","399","NUEVA ECIJA DOCTORS HOSPITAL INC.","","","","Hospital","Private","","","MAHARLIKA HIGHWAY","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","CABANATUAN CITY","034903000","SUMACAB ESTE","034903094","3100","+63 449400176","","","","","","SANTARINA","ALEX CLEMENTE","BORJA","Medical Director","With License","Level 3","133"
"DOH000000000000417","417","BAGAC COMMUNITY AND MEDICARE HOSPITAL","","","","Infirmary","Government","Local Government Unit","","NATIONAL ROAD","","REGION III (CENTRAL LUZON)","030000000","BATAAN","030800000","BAGAC","030802000","ATILANO L. RICARDO","030802016","2107","+63 476122047","","","bagacmch@bataan.gmail.ph","","","TEOPENGCO","MARITESSE","SD.","Chief of Hospital","With License","","15"
"DOH000000000000427","427","BATAAN GENERAL HOSPITAL AND MEDICAL CENTER","BATAAN PROVINCIAL HOSPITAL","","","Hospital","Government","Department Of Health","","MANAHAN STREET","","REGION III (CENTRAL LUZON)","030000000","BATAAN","030800000","CITY OF BALANGA (Capital)","030803000","TENEJERO","030803021","2100","+63 472372269","","","","","","BALTAZAR","GLORY","VALLENTE","Chief of Hospital","With License","Level 3","214"
"DOH000000000000437","437","BULACAN MEDICAL MISSION GROUP PHARMACY AND HOSPITAL - TURO BRANCH","","","","Hospital","Private","","","GOV. F. HALILI AVENUE","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","BOCAUE","031404000","TURO","031404018","3018","+63 446414502","","","","","","BUNYL","MICHAEL","E.","Chief of Hospital","With License","Level 1",""
"DOH000000000000440","440","CALUMPIT DISTRICT HOSPITAL","BULACAN MATERNITY AND CHILDREN'S HOSPITAL","","","Hospital","Government","Local Government Unit","","","","REGION III (CENTRAL LUZON)","030000000","BULACAN","031400000","CALUMPIT","031407000","CANIOGAN","031407008","3003","+63 442024415","","","cdh@bulacan.gov.ph","","","KATIPUNAN","MARIETTA","MARIANO","Chief of Hospital","With License","Level 1","25"
"DOH000000000000629","629","DOMINGO B. FLORES DISTRICT HOSPITAL","MACABEBE DISTRICT HOSPITAL","","","Hospital","Government","Local Government Unit","","PUROK PLAZA","","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","MACABEBE","035410000","BATASAN","035410001","2018","","","","BETHLILI.HERNANDEZ@GMAIL.COM","","","PANGANIBAN","ARTURO","LUPISAN","Chief of Hospital","With License","Level 1","25"
"DOH000000000000695","695","INTEGRATED CITY HEALTH OFFICE","PALAYAN CITY HEALTH OFFICE","PALAYAN CITY INTEGRATED EMERGENCY HOSPITAL","","Infirmary","Government","Local Government Unit","","NUEVA ECIJA-AURORA ROAD","","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","PALAYAN CITY (Capital)","034919000","CAIMITO","034919015","3132","+63 449581568","","","rbtria_md@yahoo.com","","","BONES","SHEILA VICTORIA","BERNARDO","Chief of Hospital","With License","","4"
"DOH000000000000734","734","R.S. CLINIC AND HOSPITAL","","","","Infirmary","Private","","","5038 RIZAL STREET","","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","ANGELES CITY","035401000","AGAPITO DEL ROSARIO","035401001","2009","+63 456247597","","","RS.CLINIC.HOSPITAL@GMAIL.COM","","","REYES","ERIC","S.","Medical Director","With License","",""
"DOH000000000000741","741","OSPITAL NG SANTA CRUZ","","","","Infirmary","Government","","","","","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","SANTA CRUZ","037113000","POBLACION NORTH","037113017","2213","+63 478312590","+63 478312646","+63 4783121777","ospitalngsta.cruz_zambales@yahoo.com","","","DIMACULANGAN","PEPITO","D.","Chief of Hospital","With License","","15"
"DOH000000000000781","781","DR. EUTIQUIO LL. ATANACIO JR. MEMORIAL HOSPITAL","SANTA RITA HOSPITAL","","","Hospital","Private","Local Government Unit","","F. TIMBOL SREET","","REGION III (CENTRAL LUZON)","030000000","TARLAC","036900000","CONCEPCION","036905000","SAN NICOLAS (POB.)","036905035","2316","+63 459230240","","","","","","ATANACIO","DANILO","M.","Chief of Hospital","With License","Level 1",""
"DOH000000000000811","811","ALIAGA RURAL HEALTH UNIT II"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","SANTO ROSARIO EXTENSION"," ","REGION III (CENTRAL LUZON)","030000000","NUEVA ECIJA","034900000","ALIAGA","034901000","SANTO ROSARIO","034901038","3111"," "," "," ","rhualiaga@yahoo.com","jane_lopez10@yahoo.com"," ","SOLIMAN","JEANA","FERNANDEZ","Rural Health Physician","","",""
"DOH000000000000815","815","ANGELES RURAL HEALTH UNIT IV","","","","Rural Health Unit","Government","Local Government Unit","","BALIBAGO","","REGION III (CENTRAL LUZON)","030000000","PAMPANGA","035400000","ANGELES CITY","035401000","BALIBAGO","035401003","2009","","","","","","","PATIO","CHRISTINE JOY","SAVELLIANO","Rural Health Physician","","",""
"DOH000000000000871","871","NEW ILALIM HEALTH CENTER","","","","Barangay Health Station","Government","Local Government Unit","","12TH STREET NEW ILALIM","","REGION III (CENTRAL LUZON)","030000000","ZAMBALES","037100000","OLONGAPO CITY","037107000","NEW ILALIM","037107015","2200","","","","regina_pia00@yahoo.com","olongapochd@gmail.com","","D'ASIS","MA. REGINA PIA","","Rural Health Physician","","",""
