Date and Time Downloaded : 04/20/2020 11:40:21 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000000175","175","BORONGAN CITY HEALTH OFFICE I","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","CITY OF BORONGAN (Capital)","082604000","SONGCO","082604055","6800","555609508","","","","","","SACMAR","DAISY","G.","City Health Officer","","",""
"DOH000000000000212","212","BATO RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","BATO","083707000","KALANGGAMAN DISTRICT (POB.)","083707023","6525","535680392"," "," ","aguilar_charina@yahoo.com"," "," ","GERTOS","RYAN NILE","A.","Rural Health Physician","","",""
"DOH000000000000215","215","SAN FRANCISCO RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","SOUTHERN LEYTE","086400000","SAN FRANCISCO","086413000","CENTRAL (POB.)","086413003","6613"," "," "," "," "," "," ","SY","WAYNE","R.","Municipal Health Officer","","",""
"DOH000000000000216","216","ROSARIO RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","NORTHERN SAMAR","084800000","ROSARIO","084816000","POBLACION","084816006","6416"," "," "," "," "," "," ","BALTAR","EMMELINE","M.","Municipal Health Officer","","",""
"DOH000000000000218","218","SAN VICENTE RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VIII (EASTERN VISAYAS)","080000000","NORTHERN SAMAR","084800000","SAN VICENTE","084821000","DESTACADO POB. (BGY.2)","084821008","6419","","","","","","","FRANCISCO","NENILYN","AQUINO","Municipal Health Officer","","",""
"DOH000000000000401","401","ABUYOG DISTRICT HOSPITAL","","","","Hospital","Government","Local Government Unit","","MAHARLIKA HIGHWAY","","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","ABUYOG","083701000","BUNGA","083701014","6510","","","","adh.leyte@yahoo.com","","","JUSTO","MARIA LEA","C.","Chief of Hospital","With License","Level 1","75"
"DOH000000000000407","407","ARTECHE DISTRICT HOSPITAL","","","","Infirmary","Government","Local Government Unit","","NATIONAL ROAD","","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","ARTECHE","082601000","GARDEN (POB.)","082601016","6822","","","","adh1975@yahoo.com","","","MEJICA","OLIVO","O.","Chief of Hospital","With License","","25"
"DOH000000000000420","420","ALBINO M. DURAN DISTRICT HOSPITAL","","","","Infirmary","Government","Local Government Unit","","NATIONAL HIGHWAY","","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","BALANGIGA","082602000","BARANGAY POBLACION VI","082602010","6812","","","","","","","REYES","ELSA ROSE","Q.","Chief of Hospital","With License","","10"
"DOH000000000000434","434","BIRI DISTRICT HOSPITAL","BIRI INFIRMARY","","","Infirmary","Government","Local Government Unit","","DE LOS REYES STREET","","REGION VIII (EASTERN VISAYAS)","080000000","NORTHERN SAMAR","084800000","BIRI","084802000","POBLACION (BIRI)","084802002","6410","","","","","","","GORRE","CARLOS","C.","Chief of Hospital","With License","","25"
"DOH000000000000453","453","CLINICA GATCHALIAN AND HOSPITAL","","","","Hospital","Private","","","161 J.T. KANGLEON STREET","","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","ORMOC CITY","083738000","BARANGAY 20 (POB.)","083738033","6541","+63 535615941","+63 535617937","","gatchalianhospital@yahoo.com","","","GATCHALIAN","JAIME","L.","Chief of Hospital","With License","Level 1",""
"DOH000000000000478","478","DOMINGO CASANO HOSPITAL","","","","Hospital","Private","","","REAL STREET 143","","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","DOLORES","082606000","BARANGAY 15 (POB.)","082606028","6817","","","","","","","GELERA","LUCILA","CROGILDO","Medical Director","With License","Level 1",""
"DOH000000000000525","525","DR. GREGORIO B. TAN MEMORIAL HOSPITAL","","","","Infirmary","Government","Local Government Unit","","KAHUNDIT STREET","","REGION VIII (EASTERN VISAYAS)","080000000","NORTHERN SAMAR","084800000","LAOANG","084808000","SAN MIGUEL HEIGHTS (POB.)","084808046","6411","","","","gbtan.memorial.hospital@gmail.com","","","REGALA","ALFONSO MIGUEL","R.","Chief of Hospital","With License","","50"
"DOH000000000000528","528","DR. MANUEL B. VELOSO MEMORIAL HOSPITAL","","","","Hospital","Government","Local Government Unit","","MABINI STREET","","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","PALOMPON","083740000","MAZAWALO POB. (LILI-ON)","083740022","6538","+63 535559015","","","","","","FERNANDEZ","CORAZON GRACE","MORALDE","Chief of Hospital","With License","Level 1","75"
"DOH000000000000541","541","EASTERN SAMAR PROVINCIAL HOSPITAL","","","","Hospital","Government","Local Government Unit","","REAL STREET","","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","CITY OF BORONGAN (Capital)","082604000","SONGCO","082604055","6800","+63 555609555","","","esph-esamar@yahoo.com","","","ALVOR","GALO","P.","Medical Director","With License","Level 2","100"
"DOH000000000000549","549","GANDARA DISTRICT HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","REGION VIII (EASTERN VISAYAS)","080000000","SAMAR (WESTERN SAMAR)","086000000","GANDARA","086007000","NGOSO","086007058","6706","","","","","","","PAQUIT","JONATHAN GABRIEL","J.","Chief of Hospital","With License","","10"
"DOH000000000000556","556","IMMACULATE CONCEPCION CLINIC AND HOSPITAL","","","","Hospital","Private","","","195 LUGAY STREET","","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","GUIUAN","082609000","POBLACION WARD  8","082609042","6809","","","","icch_1979@yahoo.com","","","PEREZ","LETICIA","L.","Medical Director","With License","Level 1",""
"DOH000000000000566","566","HINUNANGAN COMMUNITY HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","REGION VIII (EASTERN VISAYAS)","080000000","SOUTHERN LEYTE","086400000","HINUNANGAN","086403000","BANGCAS A","086403003","6608","","","","","","","ROA","ROMEO DAX","O.","Chief of Hospital","With License","","10"
"DOH000000000000595","595","LEYTE BAPTIST HOSPITAL, INC.","","","","Hospital","Private","","","R.V. FULACHE STREET","","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","HILONGOS","083719000","EASTERN BARANGAY (POB.)","083719029","6524","+63 535679457","","","lbhi_74@yahoo.com.ph","","","HILADA","RACHEL","C.","Medical Director","With License","Level 1",""
"DOH000000000000618","618","LEYTE PROVINCIAL HOSPITAL","","","","Hospital","Government","Local Government Unit","","GOVERNMENT CENTER","","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","PALO","083739000","LUNTAD (POB.)","083739023","6500","+63 533233057","","","","","","ABSIN","OFELIA","C.","Chief of Hospital","With License","Level 1","50"
"DOH000000000000685","685","ORAS DISTRICT HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","ORAS","082617000","SAN ROQUE (POB.)","082617046","6818","","","","","","","OBON","YOLANDA","N.","Chief of Hospital","With License","",""
"DOH000000000000689","689","OUR LADY OF GUADALUPE HOSPITAL","","","","Hospital","Private","","","MABINI STREET","","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","GENERAL MACARTHUR","082607000","POBLACION BARANGAY  6","082607015","6805","","","","olgh2015@gmail.com","","","PEREZ","ALFREDO","Y.","Medical Director","With License","Level 1","25"
"DOH000000000000722","722","REMEDIOS TRINIDAD ROMUALDEZ HOSPITAL","","","","Hospital","Private","","","CALANIPAWAN ROAD","","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","TACLOBAN CITY (Capital)","083747000","BARANGAY  96 (CALANIPAWAN)","083747130","6500","","","","","","","LIAO","WILFREDO","T.","Chief of Hospital","With License","Level 2","100"
"DOH000000000000743","743","SCHISTOSOMIASIS HOSPITA","SCHISTOSOMIASIS CONTROL AND RESEARCH HOSPITAL","","","Hospital","Government","Department Of Health","","SAN SALVADOR","","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","PALO","083739000","NAGA-NAGA","083739018","6501","+63 538321350","","","","","","VERONA","LYN","L.","Chief of Hospital","With License","Level 1","25"
"DOH000000000000753","753","SALVACION OPPUS YNIGUEZ MEMORIAL PROVINCIAL HOSPITAL","SOUTHERN LEYTE PROVINCIAL HOSPITAL","","","Hospital","Government","Local Government Unit","","","","REGION VIII (EASTERN VISAYAS)","080000000","SOUTHERN LEYTE","086400000","CITY OF MAASIN (Capital)","086407000","DONGON","086407021","6600","","","","","","","CASTILLONES","IONNE","L.","Medical Director","With License","Level 2","100"
"DOH000000000001522","1522","BONGA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VIII (EASTERN VISAYAS)","080000000","SAMAR (WESTERN SAMAR)","086000000","MOTIONG","086012000","BONGA","086012007","6702","","","","","","","CONGE","VICTORIA","MABINGNAY","Rural Health Midwife","","",""
"DOH000000000001569","1569","BUENAVISTA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","CITY OF BAYBAY","083708000","BUENAVISTA","083708012","6521"," "," "," "," "," "," ","ESPERANZA","GINA"," ","Rural Health Midwife","","",""
"DOH000000000001599","1599","BACOLOD BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VIII (EASTERN VISAYAS)","080000000","BILIRAN","087800000","CULABA","087805000","BACOLOD","087805002","6564","","","","YBARRO_MAR@YAHOO.COM","","","TABON","MARY JEAN","B","Rural Health Midwife","","",""
"DOH000000000001603","1603","CAN-ILAY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","CAN-AVID","082605000","CAN-ILAY","082605007","6806"," "," "," "," "," "," ","VILLARTA","JOCELYN","R.","Rural Health Midwife","","",""
"DOH000000000001604","1604","GIGOSO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","SANTA ANA STREET"," ","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","GIPORLOS","082608000","GIGOSO","082608010","6811"," "," "," "," "," "," ","DADULLA","ANGELINA","C.","Rural Health Midwife","","",""
"DOH000000000001607","1607","JAPUNAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","SAN POLICARPO","082621000","JAPUNAN","082621007","6821"," "," "," "," "," "," ","BROZAS","ALMA","N.","Rural Health Midwife","","",""
"DOH000000000001611","1611","MALAGUICAY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","ABUYOG","083701000","MALAGUICAY","083701037","6510"," "," "," "," "," "," ","BALONGAG","FRUMENCIA","V","Rural Health Midwife","","",""
"DOH000000000001614","1614","MANAYBANAY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","NORTHERN SAMAR","084800000","MAPANAS","084812000","MANAYBANAY","084812012","6412"," "," "," "," "," "," ","TEJANO","LETECIA","A.","Rural Health Midwife","","",""
"DOH000000000001615","1615","MARAYAG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","SOUTHERN LEYTE","086400000","SAN FRANCISCO","086413000","MARAYAG","086413006","6613"," "," "," "," "," "," ","MUSA","LORNA","P.","Rural Health Midwife","","",""
"DOH000000000001617","1617","MERCEDES BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","SOUTHERN LEYTE","086400000","SILAGO","086416000","MERCEDES","086416009","6607"," "," "," "," "," "," ","ESTRERA","EMMA","E.","Rural Health Midwife","","",""
"DOH000000000001620","1620","PINUT-AN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","SOUTHERN LEYTE","086400000","SAN RICARDO","086415000","PINUT-AN","086415007","6617"," "," "," "," "," "," ","MANTALA","NOVA","R.","Rural Health Midwife","","",""
"DOH000000000001622","1622","SAN ISIDRO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PLAZA COMPOUND"," ","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","GIPORLOS","082608000","SAN ISIDRO (MALABAG)","082608020","6811"," "," "," "," "," "," ","LOSANTO","LILIA","C.","Rural Health Midwife","","",""
"DOH000000000001625","1625","SANTA PAZ BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","SOUTHERN LEYTE","086400000","SAN FRANCISCO","086413000","SANTA PAZ SUR","086413010","6613"," "," "," "," "," "," ","GARCIA","ROSELYN","R.","Rural Health Midwife","","",""
"DOH000000000001629","1629","A. BONIFACIO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","MAYORGA","083735000","A. BONIFACIO","083735001","6507","","","","","","","ABELLO","LIGAYA","MAASIN","Rural Health Midwife","","",""
"DOH000000000001630","1630","CABIBIHAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VIII (EASTERN VISAYAS)","080000000","BILIRAN","087800000","CAIBIRAN","087804000","CABIBIHAN","087804005","6565","","","","","","","SALENTES","ROSA","B","Rural Health Midwife","","",""
"DOH000000000001634","1634","MADA-O BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","BILIRAN","087800000","KAWAYAN","087806000","MADA-O","087806008","6545"," "," "," "," "," "," ","FULGENCIO","CYNTHIA","A","Rural Health Midwife","","",""
"DOH000000000001635","1635","POLANGI BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VIII (EASTERN VISAYAS)","080000000","NORTHERN SAMAR","084800000","CATARMAN (Capital)","084805000","POLANGI","084805042","6400","","","","","","","ALERIA","RAQUEL","P.","Rural Health Midwife","","",""
"DOH000000000001637","1637","SILANGA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","SAMAR (WESTERN SAMAR)","086000000","CITY OF CATBALOGAN (Capital)","086005000","SILANGA","086005055","6700"," "," "," "," "," "," ","PEREZ","MELBA","C.","Public Health Nurse","","",""
"DOH000000000001638","1638","VIGA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","BILIRAN","087800000","MARIPIPI","087807000","VIGA","087807018","6546"," "," "," "," "," "," ","SUDARIO","MARICAR","M","Rural Health Midwife","","",""
"DOH000000000001642","1642","BOBON RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","NORTHERN SAMAR","084800000","BOBON","084803000","GEN. LUCBAN (POB.)","084803006","6401"," "," "," ","hentnov73@yahoo.com"," "," ","NOVALES","HENRY","T.","Municipal Health Officer","","",""
"DOH000000000001654","1654","PALAPAG RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","JUSTICE ROMUALDEZ STREET"," ","REGION VIII (EASTERN VISAYAS)","080000000","NORTHERN SAMAR","084800000","PALAPAG","084814000","LANIWAN (POB.)","084814010","6421"," "," "," ","deliachy@yahoo.com"," "," ","CHY","DELIA","C.","Municipal Health Officer","","",""
"DOH000000000001743","1743","AROGANGA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","DOLORES","082606000","AROGANGA","082606001","6817"," "," "," "," "," "," ","ANACIO","DOLORES"," ","Rural Health Midwife","","",""
"DOH000000000001746","1746","DAMPIGAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","DOLORES","082606000","DAMPIGAN","082606007","6817"," "," "," "," "," "," ","CALZADO","LEA","R.","Rural Health Midwife","","",""
"DOH000000000001753","1753","VILLAHERMOSA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","DOLORES","082606000","VILLAHERMOSA","082606046","6817"," "," "," "," "," "," ","JARADAL","ELARIA","R.","Rural Health Midwife","","",""
"DOH000000000001758","1758","CAMANTANG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","CAN-AVID","082605000","CAMANTANG","082605005","6806"," "," "," "," "," "," ","GULFERIC","MARIVEL","G.","Rural Health Midwife","","",""
"DOH000000000001772","1772","MALINAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","NATIONAL HIGHWAY"," ","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","TAFT","082623000","MALINAO","082623012","6816"," "," "," "," "," "," ","CEBREROS","CARMENCITA","I.","Rural Health Midwife","","",""
"DOH000000000001797","1797","AGUTAY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","BILIRAN","087800000","MARIPIPI","087807000","AGUTAY","087807001","6546"," "," "," "," "," "," ","CABATINGAN","ILDEFONSA","C","Rural Health Midwife","","",""
"DOH000000000023603","23603","LIDE PASAR HOSPITAL","","","","Infirmary","Private","","Corporation","LEYTE INDUSTRIAL DEVELOPMENT ESTATE","","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","ISABEL","083722000","","","6539","+63 535251000 local 1010","","","hospitalpasar@pasar.com.ph","jbentoy@pasar.com.ph","","AGUINSATAN","MARY ANN","P.","Medical Director","With License","N/A",""
"DOH000000000001817","1817","LAPINIG RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VIII (EASTERN VISAYAS)","080000000","NORTHERN SAMAR","084800000","LAPINIG","084809000","LAPINIG DEL SUR (POB.)","084809007","6423","","","","nathalie_menzon@yahoo.com","","","FABRIQUER","NATHALIE","MENZON","Municipal Health Officer","","",""
"DOH000000000001879","1879","TAFT RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","SANTIAGO STREET"," ","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","TAFT","082623000","POBLACION BARANGAY  2","082623017","6816"," "," "," "," "," "," ","ABENIO","IMELDA GERTRUDES","A.","Municipal Health Officer","","",""
"DOH000000000001889","1889","TABONTABON RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","TABONTABON","083746000","DISTRICT III POB. (BONIFACIO)","083746015","6504"," "," "," ","rosalcinco@ahoo.com"," "," ","CAIMOY","ROSAL","CINCO","Municipal Health Officer","","",""
"DOH000000000001900","1900","LAOANG RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","E.R. LAGRIMAS STREET"," ","REGION VIII (EASTERN VISAYAS)","080000000","NORTHERN SAMAR","084800000","LAOANG","084808000","GUILAOANGI (POB.)","084808029","6411","552529243"," ","55252 9243","aliceuytan@yahoo.com"," "," ","TAN","ALICE","UY","Municipal Health Officer","","",""
"DOH000000000001913","1913","PAMBUJAN RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","NORTHERN SAMAR","084800000","PAMBUJAN","084815000","POBLACION DISTRICT  2","084815020","6413"," "," "," "," "," "," ","YONGCO","MARIE","U.","Municipal Health Officer","","",""
"DOH000000000001930","1930","LLORENTE MUNICIPAL HOSPITAL","","","","Infirmary","Government","Local Government Unit","","RIZAL STREET","","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","LLORENTE","082613000","BARANGAY 12 (POB.)","082613028","6803","","","","bernsbg@yahoo.com","","","GALACAN","BERNADETTE","B.","Chief of Hospital","With License","","10"
"DOH000000000001961","1961","BINOGAWAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","SAN POLICARPO","082621000","BINOGAWAN","082621005","6821"," "," "," "," "," "," ","BIANES","ROSALIA","B.","Rural Health Midwife","","",""
"DOH000000000001973","1973","CAPOOCAN RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","REAL STREET"," ","REGION VIII (EASTERN VISAYAS)","080000000","LEYTE","083700000","CAPOOCAN","083714000","POBLACION ZONE I","083714015","6530"," "," "," "," "," "," ","CARDENTE","BIBIANA","O.","Municipal Health Officer","","",""
"DOH000000000001988","1988","DOLORES RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","DOLORES","082606000","BARANGAY  7 (POB.)","082606034","6817"," "," "," "," "," "," ","ROMUAR","ROWIE","R.","Municipal Health Officer","","",""
"DOH000000000002047","2047","MATARINAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VIII (EASTERN VISAYAS)","080000000","EASTERN SAMAR","082600000","SALCEDO","082619000","MATARINAO","082619035","6807"," "," "," "," "," "," ","BERONGOY","MARDONIA","D.","Rural Health Midwife","","",""
"DOH000000000002054","2054","CONCEPCION BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VIII (EASTERN VISAYAS)","080000000","SAMAR (WESTERN SAMAR)","086000000","GANDARA","086007000","CONCEPCION","086007029","6706","","","","","","","BEJASA","MARIA HAZEL","GLORE","Rural Health Midwife","","",""
