Date and Time Downloaded : 04/20/2020 10:39:22 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000001543","1543","MASUDSOD BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION IV-B (MIMAROPA)","170000000","ROMBLON","175900000","CONCEPCION","175905000","MASUDSUD","175905005","5516"," "," "," "," "," "," ","FETESIO","CHITA","SEÑORIN","Rural Health Midwife","","",""
"DOH000000000001545","1545","SABLAYAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION IV-B (MIMAROPA)","170000000","ROMBLON","175900000","ROMBLON (Capital)","175910000","SABLAYAN","175910029","5500"," "," "," "," "," "," ","MOTIN","LEONISA","MERIDA","Rural Health Midwife","","",""
"DOH000000000001559","1559","NICOLAS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION IV-B (MIMAROPA)","170000000","OCCIDENTAL MINDORO","175100000","MAGSAYSAY","175105000","NICOLAS (BULO)","175105008","5101"," "," "," "," "," "," ","DELOS SANTOS","COLITA","ZABANAL","Rural Health Midwife","","",""
"DOH000000000001562","1562","MALIPAYON DISTRICT HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","REGION IV-B (MIMAROPA)","170000000","ROMBLON","175900000","CORCUERA","175906000","POBLACION","175906011","5514","","","","malipayondistricthosp@yahoo.com","","","FERRERA","OFELISA","MANGONDATO","Chief of Hospital","With License","","10"
"DOH000000000001563","1563","BUTANSAPA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","RIZAL STREET","","REGION IV-B (MIMAROPA)","170000000","MARINDUQUE","174000000","MOGPOG","174004000","BUTANSAPA","174004007","4901","","","","","","","MOLATO","NENITA","MONTEAGUDO","Rural Health Midwife","","",""
"DOH000000000001564","1564","MAGAPUA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","LOOB B","","REGION IV-B (MIMAROPA)","170000000","MARINDUQUE","174000000","MOGPOG","174004000","MAGAPUA","174004020","4901","","","","","","","PORTENTO","ROWENA","MARCIANO","Rural Health Midwife","","",""
"DOH000000000001565","1565","MATUYATUYA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION IV-B (MIMAROPA)","170000000","MARINDUQUE","174000000","TORRIJOS","174006000","MATUYATUYA","174006016","4903","","","","","","","PENARUBIA","TEOFILA","QUEZADA","Rural Health Midwife","","",""
"DOH000000000001566","1566","TIGWI BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION IV-B (MIMAROPA)","170000000","MARINDUQUE","174000000","TORRIJOS","174006000","TIGWI","174006025","4903","","","","","","","FIESTADA","ROSEMARIE","FATALLA","Rural Health Midwife","","",""
"DOH000000000001650","1650","AGKAWAYAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION IV-B (MIMAROPA)","170000000","OCCIDENTAL MINDORO","175100000","LOOC","175103000","AGKAWAYAN","175103001","5111"," "," "," "," "," "," ","SARI","LOLITA","G.","Rural Health Midwife","","",""
"DOH000000000001655","1655","PAG-ASA RURAL HEALTH UNIT NORTH EXTENSION"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-B (MIMAROPA)","170000000","OCCIDENTAL MINDORO","175100000","SABLAYAN","175109000","PAG-ASA","175109011","5104"," "," "," "," "," "," ","SORIANO","MELDY","DRIZA","Municipal Health Officer","","",""
"DOH000000000001659","1659","DR. HONRADO ""DING"" LARA MEMORIAL HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","LOPEZ JAENA STREET"," ","REGION IV-B (MIMAROPA)","170000000","OCCIDENTAL MINDORO","175100000","SAN JOSE","175110000","BARANGAY 6 (POB.)","175110010","5100","+63 439319336"," "," ","rhu.sanjose@yahoo.com"," "," ","LIGAYA","SHARON"," ","Public Health Nurse","","",""
"DOH000000000001668","1668","VICE GOVERNOR FRANCISCO PONCE DE LEON MEMORIAL HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","REGION IV-B (MIMAROPA)","170000000","PALAWAN","175300000","DUMARAN","175311000","DANLEG","175311007","5310","","","","pmh-net@yahoo.com","","","ZARAGOSA","RHODORA FAYE","F.","Chief of Hospital","With License","","10"
"DOH000000000001670","1670","DON MODESTO FORMILLEZA SR. MEMORIAL HOSPITAL","SAINT JOSEPH FORMILLEZA SR. MEMORIAL HOSPITAL","","","Infirmary","Government","Local Government Unit","","","","REGION IV-B (MIMAROPA)","170000000","ROMBLON","175900000","LOOC","175907000","PUNTA","175907012","5507","","","","irvinalojado@yahoo.com","","","ALOJADO","IRVIN","D.","Chief of Hospital","With License","","25"
"DOH000000000001679","1679","SAGRADO MEDICAL AND CHILDREN'S CLINIC","","","","Infirmary","Private","","","MORENO SUBDIVISION","","REGION IV-B (MIMAROPA)","170000000","PALAWAN","175300000","BROOKE'S POINT","175306000","POBLACION II","175306018","5305","","","","sagrado.hospital@yahoo.com","","","SAGRADO","RAUL","C.","Chief of Hospital","With License","","15"
"DOH000000000023598","23598","SAN JOSE DISTRICT HOSPITAL","","","","Hospital","Government","Local Government Unit","","NATIONAL HIGHWAY","","REGION IV-B (MIMAROPA)","170000000","OCCIDENTAL MINDORO","175100000","SAN JOSE","175110000","SAN ISIDRO","175110038","5100","","","","NOELITO_FERNANDEZ@YAHOO.COM","SAN_JOSEDISTRICT@YAHOO.COM","","FERNANDEZ","NOELITO","SIASON","Chief of Hospital","With License","Level 1","50"
"DOH000000000023611","23611","CULION RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-B (MIMAROPA)","170000000","PALAWAN","175300000","CULION","175322000","BALALA","175322001","5315"," "," "," ","doctejada@yahoo.com"," "," ","TEJADA","CHARLIE"," ","Municipal Health Officer","","",""
"DOH000000000001819","1819","NORTHERN PALAWAN PROVINCIAL HOSPITAL","","","","Hospital","Government","Local Government Unit","","","","REGION IV-B (MIMAROPA)","170000000","PALAWAN","175300000","TAYTAY","175320000","POBLACION","175320020","5312","","","","ROLO_4998@YAHOO.COM","","","ROBLES","ROMULO","","Chief of Hospital","With License","Level 1","50"
"DOH000000000001825","1825","MINA DE ORO GENERAL HOSPITAL","","","","Infirmary","Private","","","","","REGION IV-B (MIMAROPA)","170000000","ORIENTAL MINDORO","175200000","VICTORIA","175215000","POBLACION IV","175215021","5205","+63 432855384","","","","","","VALDEZ","GREGORIO","S.","Chief of Hospital","Without License","","8"
"DOH000000000002004","2004","BUENAVISTA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION IV-B (MIMAROPA)","170000000","OCCIDENTAL MINDORO","175100000","SABLAYAN","175109000","BUENAVISTA","175109002","5104"," "," "," "," "," "," ","BONILLA","NANCY","DELA CRUZ","Rural Health Midwife","","",""
"DOH000000000002005","2005","LOOC RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-B (MIMAROPA)","170000000","ROMBLON","175900000","LOOC","175907000","POBLACION","175907011","5507"," "," "," ","bautistamean28@yahoo.com"," "," ","GADO","MARY ANN","BAUTISTA","Municipal Health Officer","","",""
"DOH000000000002011","2011","BALIMBING BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION IV-B (MIMAROPA)","170000000","MARINDUQUE","174000000","BOAC (Capital)","174001000","BALIMBING","174001007","4900","","","","","","","LEDESMA","YOLANDA","MARQUEZ","Rural Health Midwife","","",""
"DOH000000000002081","2081","AGUTAY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION IV-B (MIMAROPA)","170000000","ROMBLON","175900000","MAGDIWANG","175908000","AGUTAY","175908002","5511"," "," "," "," "," "," ","RIVAS","NIDA","TANSINGCO","Rural Health Midwife","","",""
"DOH000000000002087","2087","SAN FERNANDO RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-B (MIMAROPA)","170000000","ROMBLON","175900000","SAN FERNANDO","175913000","POBLACION","175913011","5513"," "," "," ","docnonie_mho@yahoo.com"," "," ","RUALLO","NOLMER","MONTON","Municipal Health Officer","","",""
"DOH000000000002095","2095","BALARING BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION IV-B (MIMAROPA)","170000000","MARINDUQUE","174000000","BOAC (Capital)","174001000","BALARING","174001006","4900","","","","","","","MONTEMAR","GLORIA","MAGDURULAN","Rural Health Midwife","","",""
"DOH000000000002117","2117","OCCIDENTAL MINDORO PROVINCIAL HOSPITAL","","","","Hospital","Government","Local Government Unit","","PHO COMPOUND","","REGION IV-B (MIMAROPA)","170000000","OCCIDENTAL MINDORO","175100000","MAMBURAO (Capital)","175106000","TAYAMAAN","175106007","5106","","","","omph_pho@yahoo.com","","","FERATERO","REYNALDO","A.","Chief of Hospital","With License","Level 1","100"
"DOH000000000002119","2119","ROXAS MEDICARE HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","REGION IV-B (MIMAROPA)","170000000","PALAWAN","175300000","ROXAS","175318000","NEW BARBACAN (RETAC)","175318013","5308","","","","roxasmedicarehospital@gmail.com","","","LABRADOR","FAYE ERIKA","Q.","Chief of Hospital","With License","","15"
"DOH000000000002332","2332","DE LOS REYES MEDICAL CLINIC"," "," "," ","Hospital","Private"," "," ","AGUINALDO STREET"," ","REGION IV-B (MIMAROPA)","170000000","ORIENTAL MINDORO","175200000","PINAMALAYAN","175209000","ZONE II (POB.)","175209024","5208","+63 432843024"," "," "," "," "," ","DE LOS REYES","ANTONIO","TOLENTINO","Chief of Hospital","Without License","",""
"DOH000000000002353","2353","BACO RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-B (MIMAROPA)","170000000","ORIENTAL MINDORO","175200000","BACO","175201000","POBLACION","175201029","5201"," "," "," ","mho.baco@gmail.com"," "," ","LOMIO","ANASARIO","VICENTE","Municipal Health Officer","","",""
"DOH000000000002365","2365","TAYTAY RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION IV-B (MIMAROPA)","170000000","PALAWAN","175300000","TAYTAY","175320000","POBLACION","175320020","5312","","","","","","","DEL ROSARIO","DAN","","Municipal Health Officer","","",""
"DOH000000000002375","2375","AGUTAYA RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-B (MIMAROPA)","170000000","PALAWAN","175300000","AGUTAYA","175302000","BANGCAL (POB.)","175302008","5320"," "," "," ","rhuagutaya@yahoo.com"," "," ","MANGYAO","LENE","N.","Public Health Nurse","","",""
"DOH000000000002443","2443","TORRIJOS RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION IV-B (MIMAROPA)","170000000","MARINDUQUE","174000000","TORRIJOS","174006000","POBLACION","174006020","4903","","","","torrijos.health@gmail.com","","","MANGUNAY","KRIS CONRAD","MAQUEDA","Municipal Health Officer","","",""
"DOH000000000002444","2444","SANTA CRUZ RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION IV-B (MIMAROPA)","170000000","OCCIDENTAL MINDORO","175100000","SANTA CRUZ","175111000","POBLACION II (BARANGAY 2)","175111011","5105","","","","sta.cruz_rhu@yahoo.com","","","LIABRES","ROBERTO","RODRIGUEZ","Municipal Health Officer","","",""
"DOH000000000002453","2453","DONA JUANITA MADRIGAL CHANCO HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION IV-B (MIMAROPA)","170000000","ROMBLON","175900000","ROMBLON (Capital)","175910000","BARANGAY III (POB.)","175910027","5500"," "," "," ","rhu_romblon09@yahoo.com"," "," ","MALLORCA","MERLY VALEN","H.","Municipal Health Officer","","",""
"DOH000000000002532","2532","ST. PAUL GENERAL HOSPITAL"," "," "," ","Hospital","Private"," "," ","QUEZON STREET"," ","REGION IV-B (MIMAROPA)","170000000","ORIENTAL MINDORO","175200000","PINAMALAYAN","175209000","ZONE III (POB.)","175209025","5208","+63 432843038"," "," "," "," "," ","CANDELARIA","PAULETTE","GONZALES","Hospital Director","Without License","",""
