Date and Time Downloaded : 04/20/2020 11:09:10 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000002115","2115","TANDUBAS RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","National Government"," "," "," ","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","TAWI-TAWI","157000000","TANDUBAS","157007000","SILANTUP","157007033","7502"," "," "," "," "," "," ","URIBE","ALLAHMINDA","PAMATE","Municipal Health Officer","","",""
"DOH000000000002126","2126","KALINGALAN CALUANG RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","SULU","156600000","KALINGALAN CALUANG","156603000","PITOGO","156603012","7416","","","","","","","HALUN","JAKARATUL","AMIRUDDIN","Public Health Nurse","","",""
"DOH000000000002128","2128","MATARLING HEALTH CENTER","LANTAWAN RURAL HEALTH UNIT","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","BASILAN","150700000","LANTAWAN","150703000","MATARLING","150703011","7321","","","","ANA_ANSARUDDIN@YAHOO.COM","","","TURABIN","ANA","ADSARUDDIN","Public Health Nurse","","",""
"DOH000000000002165","2165","AMAI PAKPAK MEDICAL CENTER","","","","Hospital","Government","Department Of Health","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","LANAO DEL SUR","153600000","MARAWI CITY (Capital)","153617000","NAVARRO (DATU SABER)","153617083","9700","+63 638760001","","","apmc_marawi@yahoo.com","","","RAKIIN","SHALIMAR","S.","Chief of Hospital","With License","Level 2","438"
"DOH000000000002171","2171","LANGUYAN RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","National Government"," "," "," ","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","TAWI-TAWI","157000000","LANGUYAN","157009000","DARUSSALAM","157009004","7509"," "," "," "," "," "," ","GUMERAN","LEO RITCHIE "," ","Municipal Health Officer","","",""
"DOH000000000002236","2236","UPI RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","National Government"," ","SINSUAT AVENUE"," ","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","MAGUINDANAO","153800000","UPI","153815000","NURO POBLACION","153815025","9602"," "," "," ","rhunorthupi@gmail.com"," "," ","ESBERTO","CARMELO","B.","Municipal Health Officer","","",""
"DOH000000000002325","2325","SAGUIARAN RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","National Government"," "," "," ","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","LANAO DEL SUR","153600000","SAGUIARAN","153625000","POBLACION","153625033","9701"," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000002339","2339","MAGRINA CLINIC AND HOSPITAL","","","","Infirmary","Private","","","SAMPAGUITA STREET","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","MAGUINDANAO","153800000","BULUAN","153803000","POBLACION","153803039","9616","","","","","","","MAGRIÑA","EMMANUEL","","Medical Director","With License","",""
"DOH000000000002403","2403","KAPATAGAN RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","LANAO DEL SUR","153600000","KAPATAGAN","153639000","DAGUAN","153639004","9700","","","","kapataganrhu18@yahoo.com","","","MACAPODI","IBRAHIM","CALI","Rural Health Physician","","",""
"DOH000000000002412","2412","KAPAI RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","National Government"," "," "," ","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","LANAO DEL SUR","153600000","KAPAI","153610000"," "," ","9709"," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000002459","2459","PAGLAT RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","MAGUINDANAO","153800000","PAGLAT","153823000","PAGLAT","153823003","","","","","sittieelmerachio@gmail.com","","","MASUKAT","RENALYN","DUREMDES","Municipal Health Officer","","",""
"DOH000000000002543","2543","OMAR RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","SULU","156600000","OMAR","156619000","LAHING-LAHING","156619005","7404","","","","RHUOMAR@YAHOO.COM","","","GADJALA","TIDANG","PAPUNG","Rural Health Midwife","","",""
"DOH000000000002610","2610","BARIRA RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","MAGUINDANAO","153800000","BARIRA","153818000","LIPAWAN","153818006","9614","","","","rhubarira@yahoo.com.ph","","","BAGUNDALI","ARIFF","AMPATUAN","Municipal Health Officer","","",""
"DOH000000000002652","2652","PICONG (SULTAN GUMANDER) RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","LANAO DEL SUR","153600000","PICONG (SULTAN GUMANDER)","153635000","","","9303","","","","","","","","","","","","",""
"DOH000000000002654","2654","BULUAN RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","GUMAMELA STREET","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","MAGUINDANAO","153800000","BULUAN","153803000","POBLACION","153803039","9616","","","","rhubuluan@yahoo.com","","","MUHARRAM","SHARIJANE","DILANGALEN","Municipal Health Officer","","",""
"DOH000000000002670","2670","AKBAR RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","BASILAN","150700000","AKBAR","150708000","","","","7306","","","RHU.AKBAR@YAHOO.COM.PH","","","MOHARIN","GENESAN","VELARDE","Municipal Health Officer","","",""
"DOH000000000002674","2674","PANGLIMA SUGALA RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","TAWI-TAWI","157000000","PANGLIMA SUGALA (BALIMBING)","157001000","BATU-BATU (POB.)","157001002","7501","","","","","","","QUIOGUE","ROWELL","SANTOS","Municipal Health Officer","","",""
"DOH000000000002677","2677","BADJA HEALTH CENTER"," "," "," ","Rural Health Unit","Government","National Government"," "," "," ","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","BASILAN","150700000","TIPO-TIPO","150706000","BADJA","150706002","7304"," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000002690","2690","JOLO RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","BARRIO MILITAR, WALLED CITY","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","SULU","156600000","JOLO (Capital)","156602000","WALLED CITY (POB.)","156602010","7400","","","","farahjnainmd@yahoo.com","","","INTIMANI","FARANAHZ","JAJURIE","Municipal Health Officer","","",""
"DOH000000000002698","2698","RAJAH BUAYAN RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","MAGUINDANAO","153800000","RAJAH BUAYAN","153829000","SAPAKAN (POB.)","153829010","9604","","","","rb_rhu@yahoo.com","","","CANTERO","NIC FRANCIS","PEPITO","Municipal Health Officer","","",""
"DOH000000000002798","2798","POONA-BAYABAO RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","LANAO DEL SUR","153600000","POONA BAYABAO (GATA)","153622000","BANSAYAN","153622004","9705","","","","poonabayabao_rhu@yahoo.com","","","DISOMANGCOP","DIANARAH","MACASUNDIG","Rural Health Physician","","",""
"DOH000000000002808","2808","EDIBORAH P. YAP MEMORIAL HOSPITAL","LAMITAN DISTRICT HOSPITAL","","","Hospital","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","BASILAN","150700000","CITY OF LAMITAN (Capital)","150702000","LIMO-OK","150702028","7302","","","","","","","JUMAANI","SALIP NASTRA","A.","Chief of Hospital","With License","Level 1","25"
"DOH000000000002842","2842","DATU PAGLAS RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","National Government"," "," "," ","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","MAGUINDANAO","153800000","DATU PAGLAS","153805000","POBLACION","153805026","9617"," "," "," "," "," "," ","ALMIRANTE","AGUSTINA","AMOIN","Municipal Health Officer","","",""
"DOH000000000002847","2847","SIBUTU RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","TAWI-TAWI","157000000","SIBUTU","157011000","HADJI IMAM BIDIN","157011003","7510","","","","RHUSIBUTU@GMAIL.COM","","","LAJA","SANGKULA","GANI","Other","","",""
"DOH000000000002901","2901","MATANOG RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","NATIONAL HIGHWAY","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","MAGUINDANAO","153800000","MATANOG","153809000","BUGASAN SUR (POB.)","153809004","9613","","","","rhumatanog@gmail.com","","","MACAPEGES","GERALDINE","A.","Municipal Health Officer","","",""
"DOH000000000002917","2917","LUMBAYANAGUE RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","National Government"," "," "," ","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","LANAO DEL SUR","153600000","LUMBAYANAGUE","153636000"," "," ","9306"," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000002925","2925","BULDON RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","MAGUINDANAO","153800000","BULDON","153802000","CALAAN (POB.)","153802007","9615","","","","dartb70@yahoo.com","","","BIRUAR","ABDULRAHMAN","T.","Municipal Health Officer","","",""
"DOH000000000002934","2934","SUMISIP RURAL HEALTH UNIT","TUMAHUBONG RURAL HEALTH UNIT","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","BASILAN","150700000","SUMISIP","150705000","TUMAHUBONG","150705022","7305","","","","SUMISIPRHUBASILAN@GMAIL.COM","","","SAKKALAHUL","MUAYDA","KAHAL","Public Health Nurse","","",""
"DOH000000000002942","2942","SULTAN SA BARONGIS RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","SITIO POBLACION","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","MAGUINDANAO","153800000","SULTAN SA BARONGIS (LAMBAYONG)","153813000","BARURAO","153813003","9611","","","","","","","FUENTES-OTA","MAYLILENE","BUHAT","Municipal Health Officer","","",""
"DOH000000000002963","2963","WAO DISTRICT HOSPITAL","WAO EMERGENCY HOSPITAL","","","Hospital","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","LANAO DEL SUR","153600000","WAO","153630000","WESTERN WAO (POB.)","153630042","9716","","","","","","","REQUILME","NOEME","CALVO","Chief of Hospital","With License","Level 1","25"
"DOH000000000002981","2981","DITSAAN-RAMAIN RURAL HEALTH UNIT","","","","Rural Health Unit","Government","National Government","","","","AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","150000000","LANAO DEL SUR","153600000","DITSAAN-RAMAIN","153624000","BAGOAINGUD","153624001","9713","","","","ditsaanramainrhu@gmail.com","","","DIMALOTANG-ALONTO","NORMALLAH","MACARAYA","Rural Health Physician","","",""
