Date and Time Downloaded : 04/20/2020 11:52:19 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000000288","288","ST. VINCENT HOSPITAL"," "," "," ","Hospital","Private"," "," "," "," ","REGION V (BICOL REGION)","050000000","MASBATE","054100000","CITY OF MASBATE (Capital)","054111000"," "," ","5400"," "," "," "," "," "," ","LAZAGA","RICARDO","M.","Chief of Hospital","Without License","",""
"DOH000000000000289","289","DUBONGCO MEDICAL CLINIC","","","","Infirmary","Private","","","ROSERO STREET","","REGION V (BICOL REGION)","050000000","MASBATE","054100000","MILAGROS","054112000","POBLACION EAST","054112019","5410","","","","DUBONGCOLINDA@GMAIL.COM","","","DUBONGCO","LINDA","C.","Medical Director","With License","",""
"DOH000000000000298","298","DR. MIGUEL V. ALEGRE HOSPITAL","","","","Infirmary","Private","","","BURGOS STREET","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","LABO","051606000","GUMAMELA (POB.)","051606013","4604","+63 5473131327","+63 545852287","","cecil_ocampo@yahoo.com","","","OCAMPO","ROMUALDA BUENA CECILIA","A.","Medical Director","With License","","17"
"DOH000000000000308","308","GARCHITORENA COMMUNITY MEDICARE HOSPITAL","","","","Infirmary","Government","Local Government Unit","","#081 PAMBUHAN","81 COTNOB","REGION V (BICOL REGION)","050000000","CAMARINES SUR","051700000","GARCHITORENA","051714000","PAMBUHAN","051714013","4428","","","","gmch.camsur@gmail.com","","","REYES","GENEVE","R.","Chief of Hospital","With License","","15"
"DOH000000000000309","309","JOSE PANGANIBAN PRIMARY HOSPITAL SERVICE COOPERATIVE","JOSE PANGANIBAN PRIMARY SERVICE COOPERATIVE HOSPITAL","","","Infirmary","Private","","","ANGAT STREET","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","JOSE PANGANIBAN","051605000","NORTH POBLACION","051605014","4606","","","","jpphsc@yahoo.com","","","SALEN","AMADOR","CALAYAN","Chief of Hospital","With License","","15"
"DOH000000000000319","319","RICO'S HOSPITAL","","","","Infirmary","Private","","","J. B. BERCES STREET","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","CITY OF TABACO","050517000","CORMIDAL","050517017","4511","+63 522577153","+63 524877991","","","","","RICO","PEDRO","V.","Chief of Hospital","With License","","7"
"DOH000000000000346","346","LUMBIS-RANCES GENERAL HOSPITAL","","","","Hospital","Private","","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","OAS","050512000","ILAOR SUR","050512025","4505","+63 524856209","","","","","","RANCES","LETICIA","L.","Chief of Hospital","With License","Level 1","20"
"DOH000000000000357","357","IMMACULATE HEART OF MARY HOSPITAL","","","","Hospital","Private","","","E. RAFAEL STREET","","REGION V (BICOL REGION)","050000000","CATANDUANES","052000000","VIRAC (Capital)","052011000","RAWIS (POB.)","052011044","4800","","","","","","","VALEN","ROMMEL","P.","Chief of Hospital","With License","Level 2",""
"DOH000000000000358","358","LUDOVICE GENERAL HOSPITAL","","","","Hospital","Private","","","286 T. PEREZ STREET","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","DARAGA (LOCSIN)","050503000","SAN ROQUE","050503048","4501","+63 527421501","","+63 524834649","","","","LUDOVICE","LAURENTINA","R.","Chief of Hospital","With License","Level 1","24"
"DOH000000000000363","363","DR. ROBOSA HOSPITAL","","","","Infirmary","Private","","","142 SANTA CRUZ","","REGION V (BICOL REGION)","050000000","CAMARINES SUR","051700000","BAAO","051701000","SANTA CRUZ (POB.)","051701025","4432","+63 0542663011","","","DROBOSAHOSP@YAHOO.COM","","","ROBOSA","RIZALINA","G.","Medical Director","With License","","18"
"DOH000000000000374","374","ALBAY DOCTORS HOSPITAL","","","","Hospital","Private","","","PEÑARANDA STREET","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","LEGAZPI CITY (Capital)","050506000","","","4500","+63 524807838","+63 524808747","","adh_hospital@yahoo.com","","","DAEP JR.","JOSE","S.","Chief of Hospital","With License","Level 2","55"
"DOH000000000000382","382","DR. AMANDO D. COPE MEMORIAL HOSPITAL","","","","Hospital","Private","","","RUIVIVAR STREET","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","CITY OF TABACO","050517000","TAYHI (POB.)","050517049","4511","+63 528301334","","","","","","BERCES","MARK","ADVENTURE","Chief of Hospital","With License","Level 1","65"
"DOH000000000000385","385","OUR LADY OF MEDIATRIX HOSPITAL","","","","Hospital","Private","","","ZONE I, HIGHWAY I","","REGION V (BICOL REGION)","050000000","CAMARINES SUR","051700000","IRIGA CITY","051716000","SAN JOSE","051716018","4431","+63 542992666","+63 546550897","","","","","GONZALES","LYNIE","I.","Medical Director","With License","Level 1","50"
"DOH000000000000386","386","STA. MARIA JOSEFA FOUNDATION HOSPITAL","","","","Hospital","Private","","","SERVANTS OF JESUS AVENUE","","REGION V (BICOL REGION)","050000000","CAMARINES SUR","051700000","IRIGA CITY","051716000","FRANCIA","051716004","4431","+63 542993333","","","","","","CRESCENSIO","EFREN","N.","Medical Director","With License","Level 1","100"
"DOH000000000000389","389","LEON D. HERNANDEZ MEMORIAL HOSPITAL","","","","Hospital","Private","","","1328 DASMARIÑAS STREET","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","DAET (Capital)","051603000","BARANGAY VIII (POB.)","051603031","4600","+63 544401460","","+63 545712811","LDHMH_DOC@YAHOO.COM","","","ROLL","GISSELLE","D.","Medical Director","With License","Level 2",""
"DOH000000000000390","390","TANCHULING GENERAL HOSPITAL","TANCHULING HOSPITAL","","","Hospital","Private","","","IMPERIAL COURT SUBDIVISION","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","LEGAZPI CITY (Capital)","050506000","","","4500","+63 524806302","","","tghlegazpi@gmail.com","","","TANCHULING","PATRICIA IRIS","M.","Chief of Hospital","With License","Level 2","50"
"DOH000000000000402","402","AGO GENERAL HOSPITAL","","","","Hospital","Private","","","RIZAL STREET","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","LEGAZPI CITY (Capital)","050506000","","","4500","+63 524811849","","+63 524811155","amec.bccm@yahoo.com","","","AGO","ANGELITA","G.","Chief of Hospital","With License","Level 1","40"
"DOH000000000000607","607","LABO DISTRICT HOSPITAL","","","","Hospital","Government","Local Government Unit","","PUROK 1","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","LABO","051606000","TALOBATIB","051606051","4604","+63 545852551","","","ldh_hospital@yahoo.com","","","HERRERA","RUTH","F.","Chief of Hospital","With License","Level 1","25"
"DOH000000000000652","652","MASBATE MEDICAL MISSION GROUP HOSPITAL SERVICE COOPERATIVE","MASBATE DOCTORS HOSPITAL","","","Hospital","Private","","","ROSERO STREET","","REGION V (BICOL REGION)","050000000","MASBATE","054100000","CITY OF MASBATE (Capital)","054111000","CENTRO (POB.)","054111014","5410","+63 563335331","","+63 563336395","masbate_mmg@yahoo.com","masbatemmg@gmail.com","","AMADORA","PANTALEON JR.","KWONG","Medical Director","With License","Level 1","20"
"DOH000000000000697","697","PANTAO DISTRICT HOSPITAL","","","","Infirmary","Government","Local Government Unit","","PUROK MAYA-MAYA","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","LIBON","050507000","PANTAO","050507031","4507","","","","jovethmeneses@yahoo.com","","","ISIP","GLENN THADDEUS, JR.","D.","Chief of Hospital","With License","","25"
"DOH000000000000709","709","PERPETUAL HELP CLINIC","","","","Infirmary","Private","","","SAN JOSE STREET","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","CITY OF LIGAO","050508000","DUNAO","050508023","4504","+63 524851298","","","NTREYESMD@YAHOO.COM","","","REYES","IRENEO","T.","Medical Director","With License","",""
"DOH000000000000855","855","JOSE PANGANIBAN RURAL HEALTH UNIT I"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","GOV. ROY B. PADILLA SR. BOULEVARD"," ","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","JOSE PANGANIBAN","051605000","SOUTH POBLACION","051605015","4606","+63 547311510"," "," "," "," "," ","FULONG","ANTONIO","CAMARA","Rural Health Physician","","",""
"DOH000000000000951","951","BAGASBAS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 3","BARANGAY HALL","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","DAET (Capital)","051603000","BAGASBAS","051603003","4600","","","","janetdames43@gmail.com","","","DAMES","JANET","ENEOLA","Rural Health Midwife","","",""
"DOH000000000000956","956","BALIGANG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION V (BICOL REGION)","050000000","ALBAY","050500000","CAMALIG","050502000","BALIGANG","050502002","4502"," "," "," "," "," "," ","ARADO","DELMA","N.","Rural Health Midwife","","",""
"DOH000000000000957","957","BALINAD BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","POLANGUI","050514000","BALINAD","050514009","4506","","","","","","","","","","","","",""
"DOH000000000000963","963","BARANGAY V BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 4, CALLE SEXY","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","DAET (Capital)","051603000","BARANGAY V (POB.)","051603028","4600","+63 547211820","","","","","","CANINDO","MERCY","PARALE","Rural Health Midwife","","",""
"DOH000000000000965","965","BARIW BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","CAMALIG","050502000","BARIW","050502004","4502","","","","","","","NAÑO","ARLENE","V.","Rural Health Midwife","","",""
"DOH000000000000966","966","BASIAD BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 5","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","SANTA ELENA","051610000","BASIAD","051610001","4611","","","","brgybasiadsecn@gmail.com","","","PAGAO","LINA","PAQUITA","Rural Health Midwife","","",""
"DOH000000000000968","968","BASUD BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","POLANGUI","050514000","BASUD","050514010","4506","","","","","","","ABEIERO","CYNTHIA","R.","Rural Health Midwife","","",""
"DOH000000000000970","970","BATBAT BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","GUINOBATAN","050504000","BATBAT","050504004","4503","","","","","","","PAMPLONA","SALVE","O.","Rural Health Midwife","","",""
"DOH000000000000977","977","BELEN MALABOG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 1","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","TIWI","050518000","BELEN (MALABOG)","050518004","4513","","","","","","","ANONUEVO","JOSIE","","Rural Health Midwife","","",""
"DOH000000000000979","979","BGY. 3 EM'S BARRIO EAST BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","LEGAZPI CITY (Capital)","050506000","BGY.  3 - EM'S BARRIO EAST (POB.)","050506027","4500","","","","","","","","","","","","",""
"DOH000000000000983","983","BILBAO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","RAPU-RAPU","050515000","BILBAO","050515005","4517","","","","","","","SARZA","MA. DAISY","B.","Rural Health Midwife","","",""
"DOH000000000000993","993","BARANGAY IV BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 9","BARANGAY HALL","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","DAET (Capital)","051603000","BARANGAY IV (POB.)","051603027","4600","","","","","","","YANTO","MELISSA","TANGOL","Rural Health Midwife","","",""
"DOH000000000000998","998","BGY. 69 BUENAVISTA BGY.47 BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","LEGAZPI CITY (Capital)","050506000","BGY. 69 - BUENAVISTA (BGY.47)","050506048","4500","","","","","","","","","","","","",""
"DOH000000000001004","1004","BUSDAC SAN JOSE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION V (BICOL REGION)","050000000","ALBAY","050500000","BACACAY","050501000","BUSDAC (SAN JOSE)","050501048","4509"," "," "," "," "," "," ","CACERES","MYRNA","B.","Rural Health Midwife","","",""
"DOH000000000001009","1009","CABRARAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","JOVELLAR","050505000","CABRARAN","050505012","4515","","","","","","","PARCIA","LUZVIMINDA","P.","Rural Health Midwife","","",""
"DOH000000000001011","1011","CAAYUNAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK I","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","BASUD","051601000","CAAYUNAN","051601004","4608","","","","","","","ESCAMILLAS","AMELIA","JALIMAO","Rural Health Midwife","","",""
"DOH000000000001030","1030","CALABAGAS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 1","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","SAN VICENTE","051609000","CALABAGAS","051609003","4609","","","","","","","MERA","ALICIA","BERMUDEZ","Rural Health Midwife","","",""
"DOH000000000001062","1062","COBANGBANG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 4","BARANGAY HALL","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","DAET (Capital)","051603000","COBANGBANG (CARUMPIT)","051603008","4600","+63 546050126","","","barangaycobangbang@yahoo.com","","","YU","JINKY","ALAON","Rural Health Midwife","","",""
"DOH000000000001063","1063","COBO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 3","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","CITY OF TABACO","050517000","COBO","050517015","4511","","","","","","","MILLENA","EMELINA","BRUTAS","Rural Health Midwife","","",""
"DOH000000000001075","1075","DACULANG BOLO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","SAN LORENZO RUIZ (IMELDA)","051604000","DACULANG BOLO","051604001","4610","","","","","","","ZAMORA","MARIA MERIAM","LOTA","Rural Health Midwife","","",""
"DOH000000000001085","1085","DOGONGAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 2","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","DAET (Capital)","051603000","DOGONGAN","051603012","4600","","","","nancy abrio ibis @gmail.com","","","IBIS","NANCY","ABRIO","Rural Health Midwife","","",""
"DOH000000000001089","1089","DON TOMAS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 11","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","SANTA ELENA","051610000","DON TOMAS","051610011","4611","","","","claribeldomingo0@gmail.com","","","BAYANI","CLARIBEL","DOMINGO","Rural Health Midwife","","",""
"DOH000000000001116","1116","INAMNAN PEQUEÑO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","GUINOBATAN","050504000","INAMNAN PEQUEÑO","050504014","4503","","","","","","","VILLACERAN","IMELDA","","Rural Health Midwife","","",""
"DOH000000000001147","1147","LANITON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 3","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","BASUD","051601000","LANITON","051601008","4608","","","","","","","ROCES","NANCY","EBONA","Rural Health Midwife","","",""
"DOH000000000001182","1182","LOMACAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION V (BICOL REGION)","050000000","ALBAY","050500000","GUINOBATAN","050504000","LOMACAO","050504018","4503"," "," "," "," "," "," ","ATOLE","LENI","M.","Rural Health Midwife","","",""
"DOH000000000001189","1189","MACABUGOS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION V (BICOL REGION)","050000000","ALBAY","050500000","LIBON","050507000","MACABUGOS","050507023","4507"," "," "," "," "," "," ","TUBIG","ROSALIE"," ","Rural Health Midwife","","",""
"DOH000000000001204","1204","MAMBUNGALON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 1","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","MERCEDES","051607000","MAMBUNGALON","051607019","4601","","","","","","","YANTO","GEMMA","MEACRUZ","Rural Health Midwife","","",""
"DOH000000000001205","1205","MANDAZO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 1","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","BASUD","051601000","MANDAZO","051601011","4608","","","","","","","ROCES","NANCY","EBONA","Rural Health Midwife","","",""
"DOH000000000001207","1207","MANGUISOC BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 3","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","MERCEDES","051607000","MANGUISOC","051607020","4601","","","","","","","TENORIO","SALVACION","MILLA","Rural Health Midwife","","",""
"DOH000000000001220","1220","MULADBUCAD PEQUEÑO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","GUINOBATAN","050504000","MULADBUCAD PEQUEÑO","050504033","4503","","","","","","","MAGDAMIT","CHRISTABEL","O.","Rural Health Midwife","","",""
"DOH000000000001221","1221","NAGA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 3"," ","REGION V (BICOL REGION)","050000000","ALBAY","050500000","TIWI","050518000","NAGA","050518021","4513","+63 9097430980"," "," "," "," "," ","CLIMACOSA","LUCY"," ","Rural Health Midwife","","",""
"DOH000000000001231","1231","NAPAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 1"," ","REGION V (BICOL REGION)","050000000","ALBAY","050500000","BACACAY","050501000","NAPAO","050501027","4509"," "," "," "," "," "," ","SALAZAR","CORAZON","B.","Rural Health Midwife","","",""
"DOH000000000001233","1233","NASISI BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION V (BICOL REGION)","050000000","ALBAY","050500000","CITY OF LIGAO","050508000","NASISI","050508032","4504"," "," "," "," "," "," ","DEMAGUILA","ANNA MARIA"," ","Rural Health Midwife","","",""
"DOH000000000001257","1257","PARIAAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","CAMALIG","050502000","PARIAAN","050502031","4502","","","","","","","OSORIO","ALMA","M.","Rural Health Midwife","","",""
"DOH000000000001272","1272","SAGPON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","DARAGA (LOCSIN)","050503000","SAGPON","050503044","4501","","","","","","","TAMONDONG","JOCELYN","M.","Rural Health Midwife","","",""
"DOH000000000001275","1275","SAGURONG SAN MIGUEL ISLAND BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 7","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","CITY OF TABACO","050517000","SAGURONG (SAN MIGUEL ISLAND)","050517034","4511","","","","","","","BARRA","DON","BORDEOS","Rural Health Midwife","","",""
"DOH000000000001298","1298","SAN ISIDRO BORING BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","CITY OF TABACO","050517000","SAN ISIDRO (BORING)","050517011","4511","","","","","","","PASCUA","ANGELINA","R.","Rural Health Midwife","","",""
"DOH000000000001306","1306","SAN JOSE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","CAMARINES NORTE","051600000","BASUD","051601000","SAN JOSE","051601027","4608","","","","","","","ROCES","NANCY","EBO","Rural Health Midwife","","",""
"DOH000000000001311","1311","SAN JUAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","OAS","050512000","SAN JUAN","050512046","4505","","","","","","","RAGUERO","SYLVIA","R.","Rural Health Midwife","","",""
"DOH000000000001334","1334","SIPI BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION V (BICOL REGION)","050000000","ALBAY","050500000","DARAGA (LOCSIN)","050503000","SIPI","050503051","4501","","","","","","","NAPAY","MA. ZORAYDA","N.","Rural Health Midwife","","",""
