Date and Time Downloaded : 04/20/2020 11:23:08 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000000179","179","PANTUKAN MUNICIPAL HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","TOWNSITE STREET"," ","REGION XI (DAVAO REGION)","110000000","COMPOSTELA VALLEY","118200000","PANTUKAN","118211000","KINGKING (POB.)","118211004","8809"," "," "," "," "," "," ","MORALES","NELSON"," ","Municipal Health Officer","","",""
"DOH000000000000180","180","NABUNTURAN RURAL HEALTH UNIT"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","COMPOSTELA VALLEY","118200000","NABUNTURAN (Capital)","118209000","POBLACION","118209019","8800","+63 873761092","+63 873760276"," "," "," "," ","ROBILLOS","DANIELO","O.","Municipal Health Officer","","",""
"DOH000000000000185","185","JOSE ABAD SANTOS RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION XI (DAVAO REGION)","110000000","DAVAO OCCIDENTAL","118600000","JOSE ABAD SANTOS (TRINIDAD)","118602000","CABURAN BIG","118602009","8014","","","","","","","LACHICA","AMPARO","","Municipal Health Officer","","",""
"DOH000000000000203","203","TAGBITAN-AG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","ISLAND GARDEN CITY OF SAMAL","112317000","TAGBITAN-AG","112317042","8119"," "," "," "," "," "," ","PAPACOY","NELIA"," ","Rural Health Midwife","","",""
"DOH000000000000204","204","KAPUTIAN DISTRICT HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","ISLAND GARDEN CITY OF SAMAL","112317000","POBLACION (KAPUTIAN)","112317029","8119"," "," "," "," "," "," ","AMASOL","MA. ZAREX","V.","Rural Health Physician","","",""
"DOH000000000000207","207","DEL PILAR BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO ORIENTAL","112500000","MANAY","112508000","DEL PILAR","112508006","8202"," "," "," "," "," "," ","GALLEGO","GERALYN","T.","Rural Health Midwife","","",""
"DOH000000000000208","208","FLORIDA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 3"," ","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","KAPALONG","112305000","FLORIDA","112305005","8113"," "," "," "," "," "," ","SALCEDO","ALMA","C.","Rural Health Midwife","","",""
"DOH000000000000209","209","OMPAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO ORIENTAL","112500000","TARRAGONA","112511000","OMPAO","112511008","8201"," "," "," "," "," "," ","BANGGA","EMELIA","A.","Rural Health Midwife","","",""
"DOH000000000000253","253","COMPOSTELA VALLEY PROVINCIAL HOSPITAL - PANTUKAN","PANTUKAN DISTRICT HOSPITAL","","","Hospital","Government","Local Government Unit","","TOWNSITE","","REGION XI (DAVAO REGION)","110000000","COMPOSTELA VALLEY","118200000","PANTUKAN","118211000","KINGKING (POB.)","118211004","8809","+63 843720335","","","","","","LIM","MA. GRACE","C.","Chief of Hospital","With License","Level 1","25"
"DOH000000000000268","268","DAVAO REGIONAL MEDICAL CENTER","DAVAO REGIONAL HOSPITAL","","","Hospital","Government","Department Of Health","","","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","CITY OF TAGUM (Capital)","112319000","APOKON","112319001","8100","+63 842169157","","","","","","DALID","BRYAN","O.","Chief of Hospital","With License","Level 3","600"
"DOH000000000000275","275","SOUTHERN PHILIPPINES MEDICAL CENTER","","","","Hospital","Government","Department Of Health","","J.P LAUREL AVENUE","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","DAVAO CITY","112402000","BUHANGIN (POB.)","112402021","8000","+63 822272731","","+63 822117029","","","","VEGA","LEOPOLDO","J.","Chief of Hospital","With License","Level 3","1200"
"DOH000000000000291","291","ESTELA MEDICAL CLINIC AND PHARMACY","","","","Infirmary","Private","","","FD ROAD 2","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","SANTO TOMAS","112318000","","","8112","+63 848290054","","","","","","SOCORRO","ESTELA","L.","Chief of Hospital","With License","",""
"DOH000000000000302","302","ALABA EMERGENCY CLINIC AND HOSPITAL","","","","Infirmary","Private","","","","","REGION XI (DAVAO REGION)","110000000","COMPOSTELA VALLEY","118200000","MACO","118204000","POBLACION","118204026","8806","","","","","","","ALABA","MILLER","L.","Medical Director","With License","",""
"DOH000000000000303","303","RODOLFO MORALES MEDICAL CLINIC","","","","Infirmary","Private","","","OSMEÑA STREET, NATIONAL HIGHWAY","","REGION XI (DAVAO REGION)","110000000","DAVAO OCCIDENTAL","118600000","SANTA MARIA","118604000","POBLACION","118604009","8011","","","","","","","GARCIA","OENONEE","P.","Medical Director","With License","",""
"DOH000000000000310","310","SINAWILAN CLINIC AND HOSPITAL","","","","Infirmary","Private","","","KM 71","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","MATANAO","112410000","SINAWILAN","112410033","8003","","","","","","","ADLAWAN","JOSE","J.","Medical Director","With License","",""
"DOH000000000000311","311","ZAFRA MEDICAL CLINIC AND HOSPITAL","ZAFRA MEDICAL CLINIC","","","Infirmary","Private","","","1055 NATIONAL HIGHWAY","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","CITY OF PANABO","112315000","GREDU (POB.)","112315009","8105","+63 846286140","","","","","","ZAFRA","GAIL","D.","Medical Director","With License","",""
"DOH000000000000323","323","BUNGABONG-SANICO MEDICAL CLINIC AND MATERNITY HOSPITAL","","","","Infirmary","Private","","","PUROK 3","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","SANTO TOMAS","112318000","KINAMAYAN","112318005","8112","","","","","","","SANICO","ANTONIETTE","N.","Chief of Hospital","With License","",""
"DOH000000000000324","324","CARMEN MEDICAL CLINIC AND HOSPITAL","CARMEN MEDICAL CLINIC","","","Infirmary","Private","","","KM. 35","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","CARMEN","112303000","SANTO NIÑO","112303019","8101","","","","","","","GAVIOLA","JESUS","M.","Chief of Hospital","With License","",""
"DOH000000000000325","325","CENTENO MEDICAL SPECIALISTS HOSPITAL, INC.","","","","Hospital","Private","","","R. DELOS CIENTOS STREET","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","BANSALAN","112401000","POBLACION","112401018","8005","+63 822720437","","","","","","RAZ","DUBHE","A.","Medical Director","With License","Level 1",""
"DOH000000000000326","326","CEREVILLE MEDICAL CLINIC","","","","Infirmary","Private","","","BRIOSO EXTENSION","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","SANTA CRUZ","112412000","ZONE III (POB.)","112412020","8001","+63 822761426","","","","","","PANUDA","DELIA","P.","Medical Director","With License","",""
"DOH000000000000327","327","CLINICA E.V. FELICIANO","CLINICA FELICIANO II","","","Infirmary","Private","","","UNNO, R. MAGSAYSAY AVE.","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","DAVAO CITY","112402000","CALINAN  (POB.)","112402026","8000","+63 822950070","","","","","","FELICIANO","EUCARISTIA","V.","Medical Director","With License","",""
"DOH000000000000328","328","CLINICA ISAGUIRRE","","","","Infirmary","Private","","","MAGSAYSAY STREET","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","DAVAO CITY","112402000","CALINAN  (POB.)","112402026","8000","+63 822950055","","","","","","ISAGUIRRE","EDGAR MANUEL","Q.","Medical Director","With License","",""
"DOH000000000000329","329","ESPIRITU MEDICAL CLINIC AND HOSPITAL"," "," "," ","Hospital","Private"," "," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","SANTO TOMAS","112318000"," "," ","8112"," "," "," "," "," "," ","ESPIRITU","DOMINADOR","C.","Chief of Hospital","Without License","",""
"DOH000000000000330","330","ESTACION MEDICAL CLINIC AND HOSPITAL","","","","Infirmary","Private","","","GOVEROLA STREET","","REGION XI (DAVAO REGION)","110000000","DAVAO OCCIDENTAL","118600000","MALITA (Capital)","118603000","POBLACION","118603032","8012","","","","emch_malita@yahoo.com","","","GRIÑO","JUNE ANNE","ESTACION","Medical Director","With License","",""
"DOH000000000000331","331","MALATE MEDICAL CLINIC AND LABORATORY","MALATE MEDICAL CLINIC","","","Infirmary","Private","","","SAYPON HIGHWAY","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","DAVAO CITY","112402000","TORIL (POB.)","112402126","8000","+63 822910383","","","","","","MALATE","LEONILA","P.","Medical Director","With License","",""
"DOH000000000000333","333","NABUNTURAN DOCTORS HOSPITAL INC","","","","Infirmary","Private","","","PUROK 10 JUDGE GREGORIO ECHAVEZ STREET","","REGION XI (DAVAO REGION)","110000000","COMPOSTELA VALLEY","118200000","NABUNTURAN (Capital)","118209000","POBLACION","118209019","8800","+63 873760778","+63 843760776","","","","","ANG","BERNARDO","S.","Medical Director","With License","",""
"DOH000000000000334","334","PIMENTEL MEDICAL CLINIC","","","","Infirmary","Private","","","70 R. DELOS CIENTOS  STREET","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","BANSALAN","112401000","POBLACION","112401018","8005","","","","","","","MANTILLA","MONALIZA","C.","Medical Director","With License","",""
"DOH000000000000335","335","RALOTA-LAGRADA MEDICAL CLINIC","","","","Infirmary","Private","","","RIZAL STREET","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","SANTA CRUZ","112412000","","","8001","","","","","","","ALFAJORA","AL","G.","Medical Director","With License","",""
"DOH000000000000336","336","ST. FELIX MEDICAL HOSPITAL, INCORPORATED","ST. FELIX MEDICAL  HOSPITAL","","","Infirmary","Private","","","","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","DAVAO CITY","112402000","BAGO APLAYA","112402176","8000","+63 822974256","","","","","","LIM","MARICAR","G.","Medical Director","With License","",""
"DOH000000000000338","338","VIACRUCIS MEDICAL HOSPITAL","VIACRUCIS MEDICAL CLINIC","","","Hospital","Private","","","S. OSMEÑA STREET","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","BANSALAN","112401000","POBLACION","112401018","8005","+63 822720572","","","","","","VIACRUCIS","VICTOR","M.","Medical Director","With License","Level 1","78"
"DOH000000000000352","352","CAINGLET MEDICAL HOSPITAL, INC.","CAINGLET MEDICAL CLINIC)","","","Hospital","Private","","","2081 NATIONAL HIGHWAY","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","CITY OF PANABO","112315000","SALVACION","112315028","8105","+63 846285222","","","","","","CAINGLET","ALBERT RODERICK","C.","Chief of Hospital","With License","Level 1",""
"DOH000000000000353","353","JA ALEGRE MEDICAL CLINIC AND HOSPITAL","ALEGRE MEDICAL CLINIC","","","Infirmary","Private","","","RIZAL STREET","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","KAPALONG","112305000","MANIKI (POBLACION)","112305021","8113","+63 843710125","","","alegremedicalclinic@yahoo.com","","","ALEGRE","JONATHAN","A.","Chief of Hospital","With License","","24"
"DOH000000000000354","354","ERNESTO GUADALUPE COMMUNITY HOSPITAL","ERNESTO GUADALOPE MEDICAL CLINIC AND LABORATORY","","","Infirmary","Private","","","JASMINE STREET, SAN NICOLAS","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","DAVAO CITY","112402000","DALIAO","112402040","8000","+63 822911305","+63 822911054","","","","","GUADALUPE, JR.","ERNESTO","S.","Medical Director","With License","",""
"DOH000000000000355","355","SULOP MEDICAL CLINIC","","","","Infirmary","Private","","","PUROK 2","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","SULOP","112414000","POBLACION","112414018","8009","+63 822720318","","","","","","BELGA-CARLOS","IMELDA","","Medical Director","With License","",""
"DOH000000000000377","377","DAVAO MEDIQUEST HOSPITAL","","","","Hospital","Private","","","MAC ARTHUR HIGHWAY, LIZADA","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","DAVAO CITY","112402000","TORIL (POB.)","112402126","8000","+63 822910229","+63 822910230","","","","","REYES, JR","RICARDO","P.","Chief of Hospital","With License","Level 1",""
"DOH000000000000381","381","DOMINICAN HOSPITAL, INC.","","","","Hospital","Private","","","QUEZON AVENUE","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","CITY OF DIGOS (Capital)","112403000","","","8002","+63 825536925","","","","","","BRETAÑA","ANGELO","S.","Medical Director","With License","Level 1",""
"DOH000000000000387","387","SUNGA HOSPITAL","","","","Hospital","Private","","","RIZAL AVENUE","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","CITY OF DIGOS (Capital)","112403000","","","8002","+63 825538480","","","","","","ABELLA","JOEL","","Medical Director","With License","Level 1","50"
"DOH000000000000398","398","BISHOP JOSEPH REGAN MEMORIAL HOSPITAL","","","","Hospital","Private","","","","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","CITY OF TAGUM (Capital)","112319000","APOKON","112319001","8100","+63 842182374","","+63 842166376","","","","KINTANAR","ROBERTO","E.","Chief of Hospital","With License","Level 2",""
"DOH000000000000766","766","CLINICA STA. TERESA","","","","Infirmary","Private","","","","","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","MALALAG","112408000","POBLACION","112408016","8010","","","","","","","SALUD","DUANE","L.","Medical Director","With License","",""
"DOH000000000000935","935","ALIWAGWAG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO ORIENTAL","112500000","CATEEL","112505000","ALIWAGWAG","112505003","8205"," "," "," "," "," "," ","DELOS SANTOS","MARIDEL","VELASCO","Rural Health Midwife","","",""
"DOH000000000000948","948","ASTORGA I BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","SANTA CRUZ","112412000","ASTORGA","112412001","8001"," "," "," "," "," "," ","LUY","AVELINA","H.","Rural Health Midwife","","",""
"DOH000000000000954","954","BAGUMBAYAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XI (DAVAO REGION)","110000000","DAVAO ORIENTAL","112500000","LUPON","112507000","BAGUMBAYAN","112507001","8207","","","","","","","MAIZ","HELEN","TEJONES","Rural Health Midwife","","",""
"DOH000000000000964","964","BARAYONG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","MAGSAYSAY","112407000","BARAYONG","112407003","8004"," "," "," "," "," "," ","COMIA","MARIA","C.","Rural Health Midwife","","",""
"DOH000000000000969","969","BATAWAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO ORIENTAL","112500000","BAGANGA","112501000","BATAWAN","112501003","8204"," "," "," "," "," "," ","LANCIAN ","MARIA THERESA","MORALES","Rural Health Midwife","","",""
"DOH000000000000989","989","BITAOGAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO ORIENTAL","112500000","SAN ISIDRO","112510000","BITAOGAN","112510003","8209"," "," "," "," "," "," ","MAGNASE","LEA","ARGUELLES","Rural Health Midwife","","",""
"DOH000000000000990","990","BOBON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO ORIENTAL","112500000","CITY OF MATI (Capital)","112509000","BOBON","112509002","8200"," "," "," "," "," "," ","LUNA ","DAISY","T.","Rural Health Midwife","","",""
"DOH000000000000991","991","BOBONGON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","SANTO TOMAS","112318000","BOBONGON","112318002","8112"," "," "," "," "," "," ","VELOSO","MYRNA","D.","Rural Health Midwife","","",""
"DOH000000000000996","996","BUAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","ASUNCION (SAUG)","112301000","BUAN","112301006","8102"," "," "," "," "," "," ","DIAMANTE","MANASIS"," ","Public Health Nurse","","",""
"DOH000000000001003","1003","BURI BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO DEL SUR","112400000","MATANAO","112410000","BURI","112410006","8003"," "," "," "," "," "," ","BALBOA","LUZVIMINDA","J.","Rural Health Midwife","","",""
"DOH000000000001007","1007","BUSO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO ORIENTAL","112500000","CITY OF MATI (Capital)","112509000","BUSO","112509003","8200"," "," "," "," "," "," ","CASTRO","ROSALYN ","E.","Rural Health Midwife","","",""
"DOH000000000001010","1010","BUTULAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XI (DAVAO REGION)","110000000","DAVAO OCCIDENTAL","118600000","JOSE ABAD SANTOS (TRINIDAD)","118602000","BUTULAN","118602008","8014","","","","","","","DULLANO","LUELLA","A.","Rural Health Midwife","","",""
"DOH000000000001012","1012","CABAGAYAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO ORIENTAL","112500000","TARRAGONA","112511000","CABAGAYAN","112511001","8201"," "," "," "," "," "," ","DAGNOPAN","ELENITA","L.","Rural Health Midwife","","",""
"DOH000000000001022","1022","CADAATAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XI (DAVAO REGION)","110000000","DAVAO OCCIDENTAL","118600000","SANTA MARIA","118604000","CADAATAN","118604003","8011","","","","","","","GEGARE","JOEGERILISA","DALID","Rural Health Midwife","","",""
"DOH000000000001026","1026","CACAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","CITY OF PANABO","112315000","CACAO","112315004","8105"," "," "," "," "," "," ","ZAMORA ","MARIA THERESA"," ","Rural Health Midwife","","",""
"DOH000000000001027","1027","CAGANGANAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO ORIENTAL","112500000","BANAYBANAY","112502000","CAGANGANAN","112502002","8208"," "," "," "," "," "," ","CALDA","CHERLIE","BANQUISIO","Rural Health Midwife","","",""
"DOH000000000001028","1028","CAGANGOHAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","CITY OF PANABO","112315000","CAGANGOHAN","112315005","8105"," "," "," "," "," "," ","BASINGAN ","JEAN"," ","Rural Health Midwife","","",""
"DOH000000000001031","1031","CALIAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XI (DAVAO REGION)","110000000","DAVAO OCCIDENTAL","118600000","DON MARCELINO","118601000","CALIAN","118601001","8013","","","","","","","BANO","ROSALYN","ALBERT","Rural Health Midwife","","",""
"DOH000000000001035","1035","CALUBIHAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO ORIENTAL","112500000","BANAYBANAY","112502000","CALUBIHAN","112502003","8208"," "," "," "," "," "," ","MANGMANG","EVELYN","DELGADO","Rural Health Midwife","","",""
"DOH000000000001039","1039","CAMONING BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO DEL NORTE","112300000","ASUNCION (SAUG)","112301000","CAMONING","112301010","8102"," "," "," "," "," "," ","BERNARDINO","MOBETH"," ","Rural Health Midwife","","",""
"DOH000000000001040","1040","CAMPAWAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XI (DAVAO REGION)","110000000","DAVAO ORIENTAL","112500000","BAGANGA","112501000","CAMPAWAN","112501007","8204"," "," "," "," "," "," ","FERREL ","LEDESMA","LAYUPAN","Rural Health Midwife","","",""
